document_id,category_id,confidence_level
1409512,1807,0.07
1352535,1807,0.92
1352535,1608,0.07
701432,1608,0.92
701432,1807,0.07
732622,1807,0.92
732622,1608,0.07
697815,1807,0.92
697815,1608,0.07
690835,1807,0.92
690835,1608,0.07
757153,1807,0.92
757153,1302,0.07
648263,1807,0.92
648263,1608,0.07
648260,1807,0.92
648260,1603,0.07
715232,1603,0.92
715232,1807,0.07
694136,1807,0.92
694136,1608,0.07
732605,1807,0.92
732605,1608,0.07
708859,1807,0.92
708859,1608,0.07
681444,1807,0.92
681444,1608,0.07
642050,1603,0.92
642050,1608,0.07
678522,1807,0.92
678522,1608,0.07
684512,1608,0.92
684512,1807,0.07
636862,1608,0.92
636862,1807,0.07
744034,1807,0.92
744034,1608,0.07
757104,1807,0.92
757104,1608,0.07
648139,1608,0.92
648139,1807,0.07
583299,1807,0.92
583299,1608,0.07
673893,1807,0.92
673893,1608,0.07
696362,1807,0.92
696362,1608,0.07
681037,1807,0.92
681037,1608,0.07
694310,1602,0.92
694310,1608,0.07
734329,1605,0.92
734329,1608,0.07
750910,1807,0.92
750910,1608,0.07
750927,1100,0.92
750927,1608,0.07
638545,1603,0.92
638545,1608,0.07
658795,1807,0.92
658795,1608,0.07
702837,1807,0.92
702837,1608,0.07
708769,1807,0.92
708769,1608,0.07
611837,1608,0.92
611837,1807,0.07
777095,1807,0.92
777095,1608,0.07
693734,1807,0.92
693734,1608,0.07
641924,1807,0.92
641924,1608,0.07
751355,1807,0.92
751355,1608,0.07
751364,1608,0.92
751364,1603,0.07
751400,1807,0.92
751400,1608,0.07
751489,1807,0.92
751489,1608,0.07
641864,1807,0.92
641864,1608,0.07
641858,1807,0.92
641858,1608,0.07
641856,1807,0.92
641856,1608,0.07
635035,1608,0.92
635035,1602,0.07
620462,1603,0.92
620462,1100,0.07
696336,1807,0.92
696336,1608,0.07
635038,1608,0.92
635038,1603,0.07
690859,1608,0.92
690859,1207,0.07
724090,1807,0.92
724090,1602,0.07
699150,1807,0.92
699150,1608,0.07
641813,1609,0.92
641813,1608,0.07
732521,1807,0.92
732521,1608,0.07
641803,1608,0.92
641803,1807,0.07
684528,1807,0.92
684528,1608,0.07
701205,1608,0.92
701205,1807,0.07
751687,1807,0.92
751687,1608,0.07
675830,1608,0.92
675830,1603,0.07
696319,1807,0.92
696319,1608,0.07
757025,1608,0.92
757025,1405,0.07
696318,1807,0.92
696318,1608,0.07
635188,1807,0.92
635188,1608,0.07
579489,1807,0.92
579489,1608,0.07
597787,1807,0.92
597787,1608,0.07
718426,1807,0.92
718426,1608,0.07
719439,1807,0.92
719439,1608,0.07
699169,1608,0.92
699169,1807,0.07
699173,1807,0.92
699173,1608,0.07
694250,1807,0.92
694250,1608,0.07
733240,1807,0.92
733240,2100,0.07
777113,1807,0.92
777113,1608,0.07
733228,1608,0.92
733228,1603,0.07
680267,1602,0.92
680267,1608,0.07
734256,1807,0.92
734256,1608,0.07
743987,1606,0.92
743987,1807,0.07
641533,1608,0.92
641533,2100,0.07
752094,1807,0.92
752094,1608,0.07
780076,1807,0.92
780076,1608,0.07
744014,1807,0.92
744014,1608,0.07
617701,1608,0.92
617701,1408,0.07
756985,1613,0.92
756985,1603,0.07
756974,1807,0.92
756974,1608,0.07
687962,1608,0.92
687962,1603,0.07
779614,1603,0.92
779614,1807,0.07
701489,1807,0.92
701489,1608,0.07
699923,1807,0.92
699923,1608,0.07
608366,1608,0.92
608366,1807,0.07
690982,1807,0.92
690982,1608,0.07
772441,1807,0.92
772441,1608,0.07
680303,1807,0.92
680303,1608,0.07
690403,1603,0.92
690403,1703,0.07
708431,1807,0.92
708431,1602,0.07
691005,1807,0.92
691005,1608,0.07
587119,1807,0.92
587119,2100,0.07
581637,1608,0.92
581637,1505,0.07
731452,1807,0.92
731452,1608,0.07
697926,1807,0.92
697926,1608,0.07
730797,1807,0.92
730797,1608,0.07
663117,1807,0.92
663117,1608,0.07
699769,1807,0.92
699769,1608,0.07
682453,1807,0.92
682453,1608,0.07
666640,1807,0.92
666640,1608,0.07
582401,1608,0.92
582401,1807,0.07
690380,1608,0.92
690380,1603,0.07
739058,1608,0.92
739058,1606,0.07
646843,1807,0.92
646843,1608,0.07
638030,1807,0.92
638030,1608,0.07
600987,1807,0.92
600987,1603,0.07
687880,1603,0.92
687880,1807,0.07
702815,1807,0.92
702815,1608,0.07
691102,1807,0.92
691102,1608,0.07
666767,1807,0.92
666767,1608,0.07
738903,1807,0.92
738903,1608,0.07
626605,1807,0.92
626605,1608,0.07
728348,1807,0.92
728348,1608,0.07
738874,1608,0.92
738874,1807,0.07
663268,1807,0.92
663268,1608,0.07
738820,1608,0.92
738820,2100,0.07
637749,1603,0.92
637749,1807,0.07
702953,1807,0.92
702953,1602,0.07
601762,1608,0.92
601762,1603,0.07
738736,1807,0.92
738736,1603,0.07
701576,1807,0.92
701576,1608,0.07
600899,1807,0.92
600899,1608,0.07
631784,1606,0.92
631784,1608,0.07
698040,1608,0.875702092
698040,1514,0.066629507
674082,1608,0.92
674082,1603,0.07
777126,1608,0.92
777126,2100,0.07
714169,1608,0.606450108
714169,1807,0.046142943
691239,1807,0.92
691239,1608,0.07
691261,1608,0.92
691261,1603,0.07
694550,1807,0.92
694550,1608,0.07
753376,1505,0.649313092
753376,1210,0.049404257
691274,1608,0.92
691274,1807,0.07
684856,1807,0.92
684856,1608,0.07
740271,1807,0.92
740271,1608,0.07
626279,1608,0.92
626279,1807,0.07
709178,1602,0.543966744
709178,1807,0.041388774
626235,1807,0.92
626235,1608,0.07
744244,1807,0.92
744244,1608,0.07
740278,1807,0.92
740278,1608,0.07
698113,1807,0.92
698113,1608,0.07
722031,1608,0.92
722031,1807,0.07
684865,1807,0.92
684865,1608,0.07
686253,1807,0.92
686253,1608,0.07
740304,1608,0.92
740304,1603,0.07
601861,1807,0.92
601861,1608,0.07
723865,1807,0.92
723865,1608,0.07
578491,1807,0.92
578491,1608,0.07
667270,1807,0.92
667270,1608,0.07
705472,1807,0.92
705472,1608,0.07
592776,1608,0.92
592776,1603,0.07
628958,1807,0.92
628958,1608,0.07
667314,2100,0.92
667314,1602,0.07
618721,1608,0.92
618721,1807,0.07
740329,1608,0.92
740329,1807,0.07
578721,1608,0.92
578721,1613,0.07
773094,1608,0.92
773094,1807,0.07
691409,1608,0.92
691409,1807,0.07
690203,1608,0.92
690203,1510,0.07
691441,1807,0.92
691441,1608,0.07
691444,1807,0.92
691444,1608,0.07
672817,1603,0.92
672817,1807,0.07
712021,1807,0.92
712021,1608,0.07
695886,1608,0.92
695886,1602,0.07
690187,1807,0.92
690187,1608,0.07
603590,1807,0.92
603590,1608,0.07
747828,1807,0.92
747828,1608,0.07
625973,1807,0.92
625973,1608,0.07
694406,1807,0.92
694406,1608,0.07
588799,1807,0.92
588799,1608,0.07
683267,1608,0.92
683267,1807,0.07
621073,1807,0.92
621073,1603,0.07
681344,1608,0.92
681344,1602,0.07
629022,1608,0.92
629022,1603,0.07
600736,1807,0.92
600736,1608,0.07
629059,1807,0.92
629059,1608,0.07
667438,1605,0.92
667438,1609,0.07
679437,1603,0.92
679437,1807,0.07
728747,1807,0.92
728747,1608,0.07
691552,1608,0.92
691552,1807,0.07
640399,1602,0.92
640399,1608,0.07
688923,1807,0.92
688923,1608,0.07
618019,1608,0.92
618019,1807,0.07
613231,1703,0.92
613231,1807,0.07
581036,1608,0.92
581036,1807,0.07
590560,1608,0.92
590560,1606,0.07
683340,1608,0.92
683340,1807,0.07
710282,1807,0.92
710282,1608,0.07
583414,1603,0.92
583414,1807,0.07
738159,1606,0.92
738159,1807,0.07
634020,1608,0.92
634020,1602,0.07
697282,1807,0.92
697282,1608,0.07
759031,1807,0.92
759031,1608,0.07
738142,1608,0.92
738142,1603,0.07
726483,1807,0.92
726483,1608,0.07
698248,1608,0.92
698248,1807,0.07
702765,1807,0.92
702765,1608,0.07
633754,1807,0.92
633754,1100,0.07
732968,1807,0.92
732968,1608,0.07
667582,2100,0.92
667582,1807,0.07
690074,1807,0.92
690074,1608,0.07
780182,1608,0.92
780182,1807,0.07
603156,1608,0.92
603156,1602,0.07
690069,1807,0.92
690069,1608,0.07
687820,1405,0.92
687820,1610,0.07
721894,1807,0.92
721894,1608,0.07
625515,1807,0.92
625515,1602,0.07
753449,1807,0.92
753449,1608,0.07
773480,1807,0.92
773480,1305,0.07
703012,1608,0.834348368
703012,1207,0.063483028
691690,1807,0.92
691690,1608,0.07
691700,1807,0.92
691700,1608,0.07
614505,1807,0.92
614505,1609,0.07
595743,1807,0.92
595743,1608,0.07
625392,1608,0.92
625392,1209,0.07
702309,1807,0.92
702309,1608,0.07
646955,1602,0.784240936
646955,1608,0.059670506
699898,1807,0.92
699898,1608,0.07
597844,1807,0.92
597844,1608,0.07
691715,1807,0.92
691715,1608,0.07
737927,1608,0.92
737927,1603,0.07
595732,1613,0.92
595732,1608,0.07
691734,1807,0.92
691734,1608,0.07
679560,1305,0.92
679560,1807,0.07
681323,1608,0.92
681323,1609,0.07
691777,1807,0.92
691777,1608,0.07
691784,1209,0.845516892
691784,1608,0.064332807
592626,1608,0.92
592626,1807,0.07
753486,1807,0.92
753486,1608,0.07
678344,1807,0.92
678344,1608,0.07
580886,1807,0.92
580886,1608,0.07
682103,1608,0.92
682103,1603,0.07
721762,1807,0.92
721762,1603,0.07
691835,1807,0.92
691835,1608,0.07
737815,1807,0.92
737815,1608,0.07
686118,1807,0.92
686118,1608,0.07
686881,1807,0.92
686881,1608,0.07
703052,1608,0.92
703052,1807,0.07
682080,1807,0.92
682080,1608,0.07
668124,1608,0.92
668124,2100,0.07
773712,1603,0.92
773712,1807,0.07
691857,1606,0.92
691857,1608,0.07
737787,1608,0.92
737787,1602,0.07
709208,1807,0.92
709208,1608,0.07
691885,1807,0.92
691885,1608,0.07
709383,1608,0.92
709383,1603,0.07
624991,1608,0.92
624991,1807,0.07
708014,1807,0.92
708014,1209,0.07
728005,1807,0.92
728005,1608,0.07
721691,1807,0.92
721691,1608,0.07
773912,1807,0.92
773912,1608,0.07
579176,1608,0.92
579176,1807,0.07
629600,1608,0.92
629600,1602,0.07
636316,1807,0.92
636316,1608,0.07
631963,1606,0.92
631963,1513,0.07
668510,1807,0.92
668510,1613,0.07
737525,1807,0.92
737525,1608,0.07
740778,1505,0.92
740778,1305,0.07
595607,1807,0.92
595607,1608,0.07
774013,1807,0.92
774013,1603,0.07
624736,1807,0.92
624736,1608,0.07
698380,1807,0.92
698380,1613,0.07
631979,1807,0.92
631979,1608,0.07
774064,1807,0.92
774064,1608,0.07
698389,1807,0.92
698389,1608,0.07
645408,1608,0.733831652
645408,1206,0.055835017
695441,1608,0.92
695441,1807,0.07
595560,1807,0.92
595560,1608,0.07
675072,1608,0.92
675072,1302,0.07
595557,1807,0.92
595557,1608,0.07
675020,1608,0.92
675020,1602,0.07
744757,1606,0.92
744757,1807,0.07
683807,1807,0.92
683807,1608,0.07
719033,1807,0.92
719033,1608,0.07
696955,1608,0.92
696955,1807,0.07
683845,1608,0.92
683845,1603,0.07
633823,1807,0.92
633823,1608,0.07
721567,1807,0.92
721567,1608,0.07
692161,1807,0.92
692161,1608,0.07
683859,1807,0.92
683859,1608,0.07
719049,1807,0.92
719049,1608,0.07
753500,1807,0.92
753500,1608,0.07
686290,1608,0.92
686290,1807,0.07
669321,1608,0.92
669321,1807,0.07
669356,1606,0.92
669356,1513,0.07
692189,1807,0.92
692189,1608,0.07
595513,1807,0.92
595513,1608,0.07
609183,1807,0.92
609183,1608,0.07
692212,1608,0.92
692212,1807,0.07
632003,1807,0.92
632003,1603,0.07
698884,1608,0.92
698884,1602,0.07
595503,1807,0.92
595503,1608,0.07
595501,1608,0.92
595501,2100,0.07
692231,1807,0.92
692231,1608,0.07
696885,1807,0.92
696885,1608,0.07
637995,1608,0.92
637995,1603,0.07
696880,1608,0.92
696880,1807,0.07
744389,1608,0.92
744389,1807,0.07
692236,1609,0.844611336
692236,1602,0.064263906
600141,1207,0.76975204
600141,1608,0.05856809
637900,1608,0.92
637900,1603,0.07
595488,1608,0.92
595488,1603,0.07
692254,1807,0.92
692254,1608,0.07
747958,1608,0.92
747958,1807,0.07
683900,1807,0.92
683900,1608,0.07
624204,1807,0.92
624204,1608,0.07
624203,1602,0.92
624203,1608,0.07
701996,1807,0.92
701996,1608,0.07
595476,1807,0.92
595476,1608,0.07
692302,1807,0.92
692302,1608,0.07
692309,1807,0.92
692309,1608,0.07
694473,1807,0.92
694473,1608,0.07
640744,1807,0.92
640744,1608,0.07
682796,1807,0.92
682796,1608,0.07
702004,1807,0.92
702004,1608,0.07
753523,1807,0.92
753523,1608,0.07
595456,1608,0.92
595456,1505,0.07
589225,1608,0.92
589225,1807,0.07
612821,1807,0.92
612821,1608,0.07
683975,1807,0.92
683975,1608,0.07
723079,1807,0.92
723079,1608,0.07
669734,1807,0.92
669734,1608,0.07
632058,1807,0.92
632058,1608,0.07
774693,1305,0.92
774693,1504,0.07
708670,1606,0.92
708670,1807,0.07
636289,1807,0.92
636289,1608,0.07
622017,1807,0.92
622017,1608,0.07
630143,1807,0.92
630143,1608,0.07
708934,1608,0.92
708934,1807,0.07
630150,1608,0.92
630150,1603,0.07
710186,1608,0.92
710186,1603,0.07
689508,1807,0.92
689508,1608,0.07
684040,1608,0.92
684040,1807,0.07
670060,1807,0.92
670060,1608,0.07
705260,1807,0.92
705260,1608,0.07
670110,1807,0.92
670110,1608,0.07
702083,1608,0.92
702083,1807,0.07
774888,1807,0.92
774888,1602,0.07
684961,1807,0.92
684961,1608,0.07
774900,1807,0.92
774900,1608,0.07
719194,1305,0.92
719194,1608,0.07
728926,1807,0.92
728926,1608,0.07
682760,1807,0.92
682760,1608,0.07
774946,1807,0.92
774946,1608,0.07
664671,1609,0.92
664671,1610,0.07
774954,1807,0.92
774954,1608,0.07
710410,1807,0.92
710410,1606,0.07
670261,1606,0.92
670261,1807,0.07
689446,1807,0.92
689446,1608,0.07
593074,1807,0.92
593074,1608,0.07
632070,1608,0.92
632070,1602,0.07
630292,1808,0.92
630292,1809,0.07
633895,1807,0.92
633895,1608,0.07
736199,1807,0.92
736199,1608,0.07
700544,1100,0.92
700544,1608,0.07
775095,1608,0.92
775095,1603,0.07
581804,1608,0.92
581804,1807,0.07
736157,1807,0.92
736157,1608,0.07
725510,1608,0.92
725510,1807,0.07
736109,1807,0.92
736109,1608,0.07
736095,1606,0.92
736095,1807,0.07
736065,1807,0.92
736065,1608,0.07
775189,1608,0.92
775189,1505,0.07
630427,1608,0.92
630427,1603,0.07
702141,1807,0.92
702141,1608,0.07
689385,1807,0.92
689385,1608,0.07
601428,1608,0.92
601428,1807,0.07
627852,1807,0.92
627852,1608,0.07
679989,1602,0.92
679989,1608,0.07
680895,1807,0.92
680895,1608,0.07
735546,1807,0.92
735546,1608,0.07
700445,1807,0.92
700445,1608,0.07
679990,1209,0.92
679990,1305,0.07
775296,1807,0.92
775296,1608,0.07
702689,1608,0.92
702689,1807,0.07
735207,1602,0.92
735207,1608,0.07
617352,1405,0.92
617352,1807,0.07
623208,1603,0.92
623208,1807,0.07
597207,1807,0.92
597207,1608,0.07
671427,1608,0.92
671427,1807,0.07
700409,1608,0.92
700409,1807,0.07
671484,1603,0.92
671484,1807,0.07
613611,1807,0.92
613611,1608,0.07
715052,1809,0.631503824
715052,1608,0.048049204
681810,1807,0.92
681810,1608,0.07
702235,1608,0.92
702235,2100,0.07
715688,1807,0.92
715688,1608,0.07
689221,1608,0.92
689221,1602,0.07
734739,1608,0.92
734739,1603,0.07
734729,1807,0.92
734729,1608,0.07
671939,1807,0.92
671939,1608,0.07
696558,1608,0.92
696558,1603,0.07
698475,1608,0.92
698475,1807,0.07
701375,1606,0.92
701375,1513,0.07
682721,1807,0.92
682721,1608,0.07
684348,1608,0.92
684348,1610,0.07
721217,2100,0.92
721217,1807,0.07
734517,1807,0.92
734517,1608,0.07
647137,1807,0.92
647137,1608,0.07
689184,1608,0.92
689184,1603,0.07
597477,1602,0.92
597477,1608,0.07
705781,1807,0.92
705781,1608,0.07
722462,1807,0.92
722462,1608,0.07
777595,1608,0.92
777595,1603,0.07
640186,1807,0.92
640186,1609,0.07
579124,1608,0.92
579124,1807,0.07
754628,1807,0.92
754628,1608,0.07
753572,1807,0.92
753572,1608,0.07
693318,1608,0.92
693318,1807,0.07
724144,1807,0.92
724144,1608,0.07
753575,1807,0.92
753575,1608,0.07
745019,1603,0.92
745019,1807,0.07
715054,1608,0.92
715054,1603,0.07
645014,1807,0.92
645014,1608,0.07
693343,1608,0.92
693343,1602,0.07
603666,1608,0.92
603666,1603,0.07
673005,1807,0.92
673005,1608,0.07
618150,1807,0.92
618150,1608,0.07
725016,1807,0.92
725016,1602,0.07
709800,1608,0.92
709800,1807,0.07
702351,1807,0.92
702351,1608,0.07
757781,1807,0.92
757781,1608,0.07
707159,1807,0.92
707159,1608,0.07
753665,1608,0.92
753665,1405,0.07
753666,1807,0.92
753666,1608,0.07
597889,1405,0.92
597889,1807,0.07
675356,1209,0.92
675356,1806,0.07
745343,1608,0.92
745343,1603,0.07
778254,1807,0.92
778254,1608,0.07
621859,1807,0.688553852
621859,1603,0.052389967
580714,1608,0.92
580714,1807,0.07
748575,1602,0.92
748575,1610,0.07
651220,1303,0.6807057
651220,1807,0.051792825
632286,1605,0.92
632286,1608,0.07
779834,1608,0.92
779834,1505,0.07
713204,1608,0.92
713204,1603,0.07
706717,1807,0.92
706717,1608,0.07
633564,1402,0.92
633564,1807,0.07
755109,1807,0.92
755109,1608,0.07
775921,1608,0.92
775921,1807,0.07
634219,1807,0.92
634219,1608,0.07
693396,1608,0.826198364
693396,1405,0.062862919
729783,1807,0.92
729783,1608,0.07
708656,1807,0.92
708656,1608,0.07
778967,1608,0.92
778967,1807,0.07
677166,1602,0.92
677166,1608,0.07
662499,1605,0.897435436
662499,1100,0.068283131
662490,1807,0.92
662490,1608,0.07
681317,1608,0.92
681317,1807,0.07
603287,1807,0.92
603287,1608,0.07
644517,1608,0.92
644517,1603,0.07
706200,1608,0.92
706200,1807,0.07
673227,1807,0.92
673227,1608,0.07
644425,1603,0.92
644425,1807,0.07
660469,1605,0.92
660469,1608,0.07
707737,1807,0.92
707737,1608,0.07
693454,1807,0.92
693454,1608,0.07
644380,1602,0.92
644380,1608,0.07
620836,1807,0.92
620836,1608,0.07
674392,1608,0.92
674392,1603,0.07
603935,1807,0.92
603935,1608,0.07
709342,1807,0.92
709342,1608,0.07
782493,1608,0.92
782493,1602,0.07
621738,1608,0.92
621738,1807,0.07
674430,1807,0.92
674430,1608,0.07
666097,1608,0.92
666097,1505,0.07
732796,1807,0.92
732796,1608,0.07
675707,1608,0.92
675707,1807,0.07
644229,1807,0.92
644229,1602,0.07
709358,1608,0.92
709358,2100,0.07
634345,1602,0.92
634345,1608,0.07
639680,1807,0.92
639680,1608,0.07
634356,1807,0.92
634356,1608,0.07
603697,1603,0.92
603697,1405,0.07
739550,1807,0.92
739550,1608,0.07
637354,1305,0.92
637354,1603,0.07
646153,1608,0.92
646153,1807,0.07
644140,1608,0.92
644140,1505,0.07
604084,1608,0.92
604084,1807,0.07
635711,1603,0.92
635711,1608,0.07
747778,1807,0.92
747778,1608,0.07
748972,1807,0.92
748972,1608,0.07
782501,1807,0.92
782501,1608,0.07
693513,1807,0.92
693513,1608,0.07
749010,1807,0.92
749010,1608,0.07
749011,1807,0.92
749011,1608,0.07
782962,1807,0.92
782962,1608,0.07
644053,1807,0.92
644053,1608,0.07
749021,1608,0.92
749021,2100,0.07
639593,1603,0.92
639593,1807,0.07
666116,1807,0.92
666116,1608,0.07
715112,1603,0.92
715112,1807,0.07
726114,1608,0.92
726114,1603,0.07
699470,1608,0.92
699470,1602,0.07
674491,1807,0.92
674491,1608,0.07
695317,1608,0.92
695317,1602,0.07
637305,1807,0.92
637305,1608,0.07
587029,1807,0.92
587029,1608,0.07
637286,1608,0.92
637286,1603,0.07
603711,1608,0.92
603711,1603,0.07
681108,1807,0.92
681108,1608,0.07
601333,1807,0.92
601333,1608,0.07
643859,1807,0.92
643859,1608,0.07
712703,1603,0.92
712703,1608,0.07
695286,1608,0.92
695286,1610,0.07
636495,1610,0.92
636495,1408,0.07
680990,1608,0.92
680990,1807,0.07
632577,1807,0.92
632577,1608,0.07
758759,1807,0.92
758759,1608,0.07
699002,1608,0.92
699002,1807,0.07
636257,1807,0.92
636257,1603,0.07
657830,1608,0.92
657830,1807,0.07
729940,1807,0.92
729940,1608,0.07
695018,1807,0.92
695018,1608,0.07
618301,1613,0.92
618301,1807,0.07
673382,1608,0.92
673382,1807,0.07
715165,1807,0.92
715165,1608,0.07
702879,1807,0.92
702879,1608,0.07
632635,1608,0.92
632635,1603,0.07
746257,1603,0.92
746257,1807,0.07
731204,1608,0.92
731204,1606,0.07
684438,1807,0.789070568
684438,1702,0.060037978
643654,1608,0.92
643654,1807,0.07
637188,1608,0.92
637188,1602,0.07
693569,1807,0.92
693569,1608,0.07
731207,1807,0.92
731207,1608,0.07
688226,1807,0.92
688226,1608,0.07
746327,1807,0.92
746327,1608,0.07
649945,1807,0.92
649945,1608,0.07
597679,1807,0.92
597679,1608,0.07
777149,1807,0.92
777149,1608,0.07
635811,1807,0.92
635811,1608,0.07
619002,1807,0.92
619002,1608,0.07
639280,1608,0.92
639280,1603,0.07
628199,1807,0.92
628199,1608,0.07
641355,1807,0.92
641355,1602,0.07
635469,1608,0.92
635469,1807,0.07
754935,1608,0.92
754935,1807,0.07
746429,1807,0.92
746429,1608,0.07
746441,1807,0.92
746441,1608,0.07
746454,1807,0.92
746454,1603,0.07
749311,1608,0.92
749311,1603,0.07
643251,1608,0.92
643251,1603,0.07
746485,1608,0.92
746485,1807,0.07
596200,1807,0.92
596200,1608,0.07
639200,1807,0.92
639200,1608,0.07
694041,1100,0.92
694041,1602,0.07
718660,1807,0.92
718660,1608,0.07
643196,1807,0.92
643196,1608,0.07
643164,1608,0.917357668
643164,1100,0.069798953
757376,1807,0.92
757376,1608,0.07
661848,1608,0.92
661848,1505,0.07
703505,1807,0.92
703505,1608,0.07
778935,1807,0.92
778935,1608,0.07
695226,1608,0.92
695226,1602,0.07
700192,1608,0.92
700192,1603,0.07
730666,1807,0.92
730666,1608,0.07
643023,1608,0.92
643023,1807,0.07
688184,1807,0.92
688184,1608,0.07
643014,1807,0.92
643014,1608,0.07
695556,1807,0.92
695556,1608,0.07
634643,1608,0.92
634643,1602,0.07
642933,1807,0.92
642933,1608,0.07
695177,1807,0.92
695177,1603,0.07
649230,1608,0.92
649230,1807,0.07
618779,1603,0.92
618779,1505,0.07
757318,1608,0.92
757318,1505,0.07
666225,1807,0.92
666225,1608,0.07
693632,1807,0.92
693632,1608,0.07
630908,1807,0.92
630908,1602,0.07
689152,1807,0.92
689152,1608,0.07
714315,1608,0.92
714315,1807,0.07
747785,1807,0.92
747785,1608,0.07
642799,1807,0.92
642799,1608,0.07
642768,1608,0.92
642768,1602,0.07
724262,1807,0.92
724262,1608,0.07
775766,1807,0.92
775766,1608,0.07
744047,1608,0.92
744047,1602,0.07
756966,1807,0.92
756966,1608,0.07
757312,1608,0.92
757312,1807,0.07
768227,1608,0.92
768227,1807,0.07
594591,1603,0.92
594591,1807,0.07
659977,1807,0.92
659977,1608,0.07
685434,1602,0.92
685434,1608,0.07
637991,1608,0.92
637991,1807,0.07
749645,1807,0.92
749645,1613,0.07
702483,1608,0.92
702483,1807,0.07
642688,1610,0.870570608
642688,1402,0.066239068
601247,1608,0.92
601247,1807,0.07
694078,1807,0.92
694078,1608,0.07
780089,1608,0.92
780089,1603,0.07
749734,1807,0.92
749734,1608,0.07
664004,1303,0.92
664004,1807,0.07
749775,1606,0.92
749775,1608,0.07
589439,1807,0.92
589439,1608,0.07
672237,1608,0.92
672237,1807,0.07
685354,1807,0.92
685354,1608,0.07
710742,1807,0.92
710742,1608,0.07
696450,1807,0.92
696450,1608,0.07
729298,1807,0.92
729298,1608,0.07
758598,1608,0.92
758598,1807,0.07
638889,1608,0.92
638889,1602,0.07
699041,1606,0.92
699041,1806,0.07
659539,1602,0.92
659539,1608,0.07
708616,1603,0.92
708616,1608,0.07
750147,1807,0.92
750147,1608,0.07
733405,1807,0.92
733405,1608,0.07
783026,1603,0.804163168
783026,1513,0.061186328
782139,1807,0.92
782139,1608,0.07
696392,1807,0.92
696392,1608,0.07
754994,1608,0.92
754994,1513,0.07
699053,1606,0.92
699053,1807,0.07
635233,1608,0.92
635233,1603,0.07
608272,1608,0.92
608272,1807,0.07
642434,1807,0.92
642434,1608,0.07
620615,1608,0.92
620615,1505,0.07
638801,1807,0.92
638801,1608,0.07
659424,1807,0.92
659424,1608,0.07
581462,1608,0.92
581462,1606,0.07
755313,1608,0.903170624
755313,1807,0.068719504
688127,1807,0.92
688127,1608,0.07
638766,1807,0.92
638766,1608,0.07
659281,1807,0.92
659281,1608,0.07
707195,1807,0.92
707195,1608,0.07
631109,1807,0.92
631109,1608,0.07
579514,1807,0.92
579514,1608,0.07
739437,1807,0.92
739437,1608,0.07
648501,1807,0.92
648501,1608,0.07
739400,1807,0.92
739400,1608,0.07
604234,1807,0.92
604234,1608,0.07
699217,1807,0.92
699217,1808,0.07
621397,1603,0.92
621397,1807,0.07
676544,1807,0.92
676544,1608,0.07
675881,1608,0.92
675881,1807,0.07
638699,1807,0.92
