display_id,uuid,document_id,timestamp,platform,geo_location
503,976ff00a9e9de3,1666207,36809,2,US>TX>635
504,25f5ddbb1a1fbc,1645270,36946,2,US>CA>866
505,f60cbbdb7fe094,1785726,37009,2,US>NV
506,3b51e22aaaf658,488402,37012,1,US>CA>803
507,20c47d6c43fc99,1755529,37034,2,US>MI>540
508,210aeaff62f424,1785309,37263,2,US>CA>807
509,9c2a2d9ad18af6,1761572,37268,2,SG>00
510,39be7dd02cfa92,1742898,37271,3,US>PA>504
511,dea4007b3d3fd1,1690149,37486,1,US>CA>807
512,e21c604f83987e,1781127,37528,3,CA>BC
513,b0ef48b4444381,1771292,37583,3,US>MN>613
514,54916a9d9941a2,892709,37614,1,GB>U8
515,d80e913b61b268,1273873,37636,1,US>TX>623
516,6d5cd29be359f4,1772455,37651,2,US>MO>609
517,6495e9bc07a5fe,396269,37954,2,US>TX>618
518,a17a568a531efc,1753395,38021,2,US>CA>803
519,b45b34ff673e8e,1176777,38125,2,US
520,cd9ce32dec5988,709577,38179,2,US>CT>501
521,2ec184e5823e40,1347465,38194,1,AU>04
522,670aafea3e4a8a,1586178,38312,2,US>FL>561
523,61ae87930e4511,1779261,38344,2,US>TX>618
524,db90679ad041ec,1776154,38416,2,US>TX>618
525,10149a74945950,846105,38444,2,US>GA>524
526,766b1069c9595a,1776242,38459,3,US
527,6559f380b1e4b7,1773546,38652,2,CA>ON
528,de5789fabc81aa,1782288,38810,1,CA>BC
529,cce874f03320d9,1739549,38865,1,US>NY>501
530,1c26c6b338125b,1764568,38894,2,CA>BC
531,7f72d99a3cc98f,1787174,38951,3,US>CA>807
532,24d2a3476a29ee,489250,39158,1,US>SC>570
533,5ed80550fea3d7,1565744,39188,3,US>TX>641
534,985cb8ff0252ae,1672143,39214,1,US>KS>616
535,aaddba5fcad8a1,1786540,39399,1,US>UT>770
536,c2b0507a35271a,1766124,39408,3,US>CA>807
537,56b8547b7c9142,394689,39438,1,US>IN>509
538,6654687e6c9573,1789030,39977,3,US>SC>570
539,c0b3e3b1e3253a,1749420,40045,3,US>CA>807
540,5a91568e17298b,1755525,40144,2,US>FL>548
541,d54b66186cc5fc,1785206,40297,1,CA>BC
542,3e90e4f491a77c,1556809,40340,1,US>AZ>753
543,d304b8c2897c54,1777797,40566,2,US>TX>618
544,29d242c33e3d87,1761719,40711,1,IL>05
545,22045eb5ea4231,1769579,40737,2,IN>07
546,15ae55264af483,1783186,41036,2,US>PA>504
547,d361cc626d27d5,1761409,41087,2,US
548,73cd1fb96de295,1530111,41097,2,US>WI>658
549,fd000ea8acc707,842618,41111,3,CA>BC
550,94ea6bf64e706f,1774748,41122,2,US>WI
551,a2c32fc95aae20,1753876,41158,2,US>NY>501
552,3252a5c4f021ef,1743986,41265,3,TT>02
553,d59b4fa5a797aa,1485028,41414,2,CA>SK
554,43d2ad6c28943e,1791103,41603,3,US>WI>617
555,9bb34d2994ba75,1783789,41639,1,AU>04
556,59880e6154c6c1,1573625,41642,1,US>MI>513
557,d907a68d613a18,1435944,41645,3,US>CA>828
558,e846672d8187bb,1768769,41666,2,US>PA>504
559,922ea06b6d6b68,970311,41671,3,US>CA>807
560,d32f75019375ae,339599,41711,2,US>NM>765
561,1aa4ba944a06dd,1789792,41779,2,US>CA>807
562,ded72755383668,1116514,42106,2,US>AK>745
563,d2c9b314b08475,1749406,42239,1,US>CA>803
564,de588ed22b79bf,1421059,42479,2,US>CA>862
565,f8f40c7b609a1f,797638,42555,3,US>CA>803
566,39e30a3db9485a,485061,42590,3,US>MI>513
567,3a52ff87ce2953,1178289,42590,1,US>NY>555
568,ea1098aff6e0ee,1790442,42591,2,US
569,da326b80e8832f,493558,42643,2,US>NM>790
570,2186f2fde8b332,1583825,42685,1,US>OH>510
571,9582fdbf05bdfc,199789,42777,2,US>FL>686
572,450be7918002bb,84926,42804,2,JP>40
573,7371e9dddac46f,1514641,42993,1,US>IA>637
574,d81edc008168c8,489250,43054,1,US>WI>617
575,571a1f9209c488,1785034,43064,2,US>CA>803
576,3de13f0ae54569,1770755,43105,1,US>NV>839
577,e52a95ff54b338,1786489,43105,2,US>NY>501
578,13692537526207,489250,43137,1,US>VA>511
579,5c7a189d5f71e1,1119271,43150,2,US>OR>801
580,d2af478c3b317a,1786012,43207,1,US>TX>618
581,61629a2075210f,1037123,43320,1,US>WA>819
582,5a92cade8238ff,1620989,43355,2,CA>BC
583,96f54216acc644,1759145,43376,1,US
584,b7d0a80db33de3,1066978,43433,3,GB>Y5
585,7498574bcc68a3,1613992,43515,1,US>TX>612
586,8f113fc1e2e851,1785427,43546,1,US>MA>506
587,76ab4af51ffca5,1771256,43558,2,US>TX>618
588,69e64920d17b6a,374382,43644,1,US>ID>757
589,b6e2920e143816,1666700,43694,3,US>CA>803
590,16dfe1fb9b9654,1583913,43862,2,US>AZ>789
591,d7b9d503498029,1748589,43935,2,AU>07
592,da59f97bde5537,1785066,43960,1,AU>02
593,4e286bb38c531d,1744561,43968,2,US>IL>602
594,791f6e68e710b7,704063,44039,2,US>CA>807
595,1b34e46f3588ae,1698990,44090,2,US
596,ceae30664fe393,1026091,44265,2,US>CT>533
597,4c23c1c39cbd1b,352063,44279,2,US>MN>613
598,84903446e70b56,1745647,44303,2,AE>03
599,7ebd90c8d74602,1792013,44307,1,US>CA>803
600,4097ffeeb380f9,1321654,44324,2,US>MN>737
601,6957f9cef0ca33,345183,44389,2,CA>SK
602,851f30e33fd5e9,1794208,44564,1,US>NH>523
603,98bdd9152c46d9,1766141,44587,1,US>MO>609
604,8ec96f2d69f968,14393,44644,2,US>TX>618
605,56698f318a7cea,394689,44656,1,US>MN>613
606,49fce18ca79bf9,1790562,44884,2,CA>NS
607,7b54fb23a5dfaf,1756351,44949,1,US>PA>566
608,980cf9fbdae13e,1330329,45038,2,US>FL>539
609,5412ffcf91b494,1386371,45084,2,US
610,f63c3a7987800b,1759145,45187,1,CA>ON
611,647a2737df416a,1759754,45251,1,US>FL>539
612,57ad2456596ce5,619529,45275,2,US>NY>501
613,b068cd60236b64,1767445,45291,2,CA>BC
614,6c3bd8fecb28bb,1783049,45313,2,US>TX>618
615,43689183b6aeec,1790223,45327,3,CA>BC
616,6910cc10a230f0,1487545,45353,1,US>OR>801
617,1c31ae7b7d7f6b,1780393,45418,2,US>FL>686
618,2889f0f09838f1,1742365,45433,2,CA>BC
619,a0b37dd0fb9578,1768025,45443,2,US>CA>803
620,e34ef93cdfc99f,1703188,45458,1,US>MA>506
621,4ba1835c0251e4,898097,45522,1,US>MA>506
622,62a7c50af48ba9,1004505,45525,1,US>TX>636
623,27132bae536901,7616,45534,2,CA>BC
624,51477b22832ee8,270483,45619,1,US>OH>515
625,866103fc3343a2,1271578,45742,3,US>CA>803
626,76264b5f3310d6,808591,45776,3,US>AZ>753
627,4bfe52ebc1044f,1794259,45943,2,US>NY>532
628,e85430f777342e,195732,46017,2,US>TX>618
629,5398704ba4add5,1697627,46049,1,US>CA>862
630,ebc5d9b0f01528,463181,46073,1,US>IL>602
631,56c096df1c6f1d,619529,46078,2,US>MD>512
632,48df996b20a434,1794467,46097,2,US>MI>505
633,bd31a75a4b10a1,725820,46115,1,US>VA>511
634,2dafdb2eb06f3d,1778431,46141,2,SG>00
635,3aa4543c3b5407,1760105,46174,2,US>FL>571
636,44ee455fa0b42f,1583825,46196,1,US>KS>678
637,e077ee2b475eed,1760776,46253,1,US>OH>510
638,33c43709d45a55,1642766,46285,2,US>CA>803
639,e2823a8ee72760,1759069,46294,2,US>ID>757
640,cc78a0fd5b12af,1760734,46325,3,US>IL>602
641,7c85346bcc5ce7,1750014,46419,2,US>NY>501
642,93c3a6d2bace30,682241,46459,2,US>IL>648
643,a89a0a7c526754,1362397,46495,1,US>FL>548
644,107ff405cce3f1,1077294,46521,1,GB>B4
645,2451716a930794,1785066,46646,1,US>CA>803
646,a4c74621833560,821627,46682,1,AU>08
647,b0c7bf06772914,1762541,46769,2,US>NJ>501
648,2e051588e9960f,1789301,47015,2,GB
649,a905369ba8aa98,429434,47096,2,US>AL>698
650,b91a12f317ac0a,1665297,47203,2,CA>BC
651,99e4939069e433,1773230,47280,3,US>TX>623
652,d71386378991d2,1726750,47462,1,US>CA>825
653,9470769165d083,670124,47490,2,US>MS>673
654,74a888499f256f,1666531,47493,2,US
655,a474db888e8b61,1790442,47506,2,US>AZ>789
656,790c5a2e5f14a1,1662853,47588,2,US>TX>618
657,4f8c724afd2432,1761691,47712,2,US>ND>724
658,f6e2d6b99e6aa2,1026091,47735,2,US>NY>501
659,ea52e0e8fdf3ed,341056,47800,2,GB>Z1
660,18da397bb04b02,1679141,47837,2,US>CA>807
661,ac54f7a53a1d99,1778538,47937,1,US>MA>506
662,72ce00d9072caa,1766147,47939,2,US>IL>602
663,d7e49d11d41fa4,1788580,47977,2,US>TX>692
664,b40f6d16ff7969,1738686,47979,1,US>TX>618
665,42cdab54971ccf,1065974,48029,3,US>NC>545
666,33120c40906b58,1772854,48039,3,US>VA>511
667,9d965fecf8ea51,1769127,48239,1,US>IA>679
668,261576b65f9a87,1779953,48319,1,US>NY>501
669,cc69724da929f6,1792295,48361,3,US>CA>807
670,210546fd8f6cb7,1784816,48520,1,US>MO>609
671,6f651792daefff,1784646,48547,2,US>CO>752
672,7713a2e4346d79,1514641,48599,1,US>CA>807
673,dd73106502c3a7,1769250,48641,3,US>NJ>501
674,ff2987b9412e0a,1794980,48668,2,US>CA>807
675,7ae79764e92a99,732651,48701,1,CA>ON
676,aa5defe09748ee,1778342,48741,2,US>TX>618
677,37435eb56b1f09,1755529,48751,2,US>IL>602
678,1916a924539f91,1344139,48882,1,US>NY>514
679,853a3c4dc213fa,149482,48956,3,US>OH>510
680,2fc22fdd87896c,1773554,48976,2,US>NE>652
681,2380939a91ef62,316270,49031,1,US>CA>807
682,da99f60319899b,1546693,49050,1,US>TX>618
683,637133f9814f9a,619529,49059,1,US>NY>501
684,6953f437f6cf2c,373068,49099,2,US>AL>691
685,3737f813d10b33,1792309,49209,2,US>GA>524
686,f7d22cf8d30305,1732043,49249,2,US>TX>625
687,a577aca6cab6b1,1783262,49276,3,US>IN>527
688,c65cc230bfd2e6,1765515,49278,2,US>OK>671
689,10bc6f597f9f20,199995,49375,2,US>FL>534
690,659590a299c578,30055,49443,2,US>FL>534
691,fb047a45b6db2e,1781817,49449,3,US>WA>881
692,60e256ece879ae,1771526,49595,2,US>IA>679
693,b53969d2f726b3,1060089,49627,1,US>NC>560
694,fb972766b4e23a,1297584,49747,2,US>AL>630
695,f0630a217faf92,1582044,49769,3,US>PA>508
696,2a97983f44fe64,1766147,49891,1,US>AR>693
697,59a0484077bc33,1584546,49929,1,US>CA>803
698,64d325a6216d39,1693660,49973,3,US>MN>611
699,e2be8c1449946c,1768769,49992,2,US>CA>807
700,79653777317f6b,1760833,50025,2,US>FL>528
701,eeb6011e19cb0d,1766299,50171,1,US>CA>807
702,a2588cbd74a5aa,1749012,50181,1,US>CA>803
703,d3dea4218d72ac,1729636,50331,3,US>NY>501
704,952d53d7029848,1004505,50335,2,US>MO>638
705,90ad0e9496a92d,1761122,50451,2,US>OR>820
706,b378312467ede7,1161459,50575,1,US>AZ>753
707,e0569e57ae6bde,1780201,50580,2,US>IL
708,4cfe6f03cf1ba4,1764257,50597,2,CA>SK
709,d35ed0d959f489,309572,50687,2,IN>07
710,567f7818652069,1445055,50727,2,US>WI>617
711,ed887746479a8f,1148554,50746,2,GB>H9
712,6bdde2caf6ba5b,788705,50752,1,US>AZ>771
713,bbf096af1e5b10,1780474,50883,1,GB>H9
714,a14aa682344698,779939,50977,1,US>CA>862
715,23a47c2568216a,1596225,51036,1,US>NC>517
716,45d2d35083b3a8,1620989,51183,2,CA>AB
717,e756766dd59675,1791380,51226,2,US>FL>528
718,e4dee4f9b29d9a,1777565,51277,2,US>CO>751
719,8365d8cc3d2f95,1213126,51360,2,US>WV>564
720,ed02bdc39bcd59,898785,51362,3,US>FL>528
721,ef925cba6e429e,341707,51368,1,US>PA>566
722,9d5e389ebc56e5,1691869,51426,1,US>MO>609
723,a5895e8b2bd5ea,1060089,51492,1,US>MS>746
724,db491c3fad9efc,1758691,51534,2,US>KS>605
725,a2ec50534b53d2,1514581,51809,2,US>MD>511
726,f92aee944f6f81,1770370,51964,3,US>MS>640
727,d3297aa915d8cb,975758,52004,1,CA>BC
728,c42139d3de1cce,1279759,52085,2,US>IN>588
729,120aeebc9ad532,999413,52134,3,US>PA>566
730,fb87c72786767c,880866,52438,2,US>CA>803
731,18fb1d527104ca,1783281,52461,3,US>CA>807
732,155f4aefc716d5,1788221,52521,2,US>NV
733,e4e59bb4a3f458,157455,52546,1,US
734,51b6b637165d7c,1304642,52563,2,US>WV>559
735,a3adb1dcc552db,1793528,52570,2,US>VA>511
736,4cdcda048a1f51,394689,52726,1,US>FL>548
737,c1bb13964ed39f,1689378,52824,2,CA>BC
738,9363010c2f5849,1755228,52863,2,AU>04
739,417d627b7828e2,1730581,52986,2,US>NY>501
740,61860a294d32fb,1793313,52992,1,US>CA>803
741,aecbce930f9e77,1179111,53034,2,US>IL>602
742,81beb6f0ba7881,1474796,53159,1,US>CA>803
743,2473a00b00ec5b,1178289,53162,1,US>NV>839
744,f7b1a678c7f3a5,1344312,53262,2,US>IN>509
745,2770cc7d1f93df,1553933,53328,3,US>CA>862
746,92ede87cd6c883,986844,53494,1,US>MD>512
747,96a1baf506ac91,1564746,53543,2,US>CA>803
748,1e5cfbc01ffb03,1793811,53803,3,CA>ON
749,3f55bc85b1300f,992294,53870,2,AU>08
750,53ca43b326638b,1773952,53946,2,US>NJ>501
751,bbbd41ca7d42f4,1631197,54020,2,US>FL>528
752,64c64f73b95376,1759950,54060,2,US>OH>535
753,d42c3873ba2eef,1310075,54074,2,US>TX>618
754,109aab19375f21,1303771,54135,2,US>IN>527
755,8205b83ee01bef,60948,54269,1,US>KY>736
756,c4be1ed06c9aa8,1700771,54299,1,US>IA>679
757,ae8eaf994d3de9,1762485,54459,3,US>WA>819
758,cac70785086165,443431,54473,2,US>PA>504
759,6b342b10a269b0,1690149,54496,1,US>TX>651
760,89a61b62cd41cc,1596930,54509,1,NZ>E7
761,fa4c0598144351,1780771,54513,2,US>MS>718
762,42471c0e1e2cfc,1790102,54582,1,US>NC>560
763,f9bd98f50f0d09,1757487,54743,1,US>FL>561
764,dda7ec9784d122,1767039,54834,3,US>CO>751
765,c49bf2ae6f1f21,1788470,55010,3,US>CA>825
766,239e2a54f3ffe5,1766734,55095,2,US>GA>524
767,209c10d14715af,1061084,55148,3,US>PA>508
768,7e669d35d32e10,141131,55155,1,US>FL>528
769,18b7944bc2c585,1729829,55172,3,US>WV>573
770,58fc7d4d84b8f2,489250,55327,2,US>CA>807
771,52e978c3be1da7,1772854,55476,1,US>CA>825
772,706d6a832ad4fe,1755735,55533,3,US>CA>807
773,cb17f026adf004,1773157,55576,3,US>CA>803
774,1eb927c82c8c8f,1179111,55581,3,US>NC>570
775,b75166e7e24203,332268,55597,2,US>MO>616
776,ece7d026765cd5,7054,55599,2,US>CA>803
777,35a5549dd1ee4f,1537103,55691,1,US>CA>803
778,b7e5a0cff525bd,1752075,55802,3,US>PA>504
779,5c1baf33fdccfd,472838,55814,1,CA>QC
780,b4cb566063db22,1790411,55830,2,US>CA>807
781,a77fe11da49ab5,14171,55835,2,US>NY>501
782,2158b053a529d3,1765522,55953,2,US>IL>602
783,40d5a082753671,1545095,55957,2,US>FL>539
784,b570b57516d897,1780319,55975,1,US>CT>533
785,9c6690b68c75ca,1771341,55984,2,US>MO>619
786,3f302155aad253,1339532,56032,2,US>WA>819
787,390de832c28518,1785177,56033,2,US>LA>622
788,7ef51bd14e64ee,83406,56038,3,GB>N7
789,a783fdf1b47d5d,1694774,56090,2,US>OH>535
790,4a732a80632a0e,1535449,56124,1,US>WA>819
791,79d5eb48ee1d3a,1438715,56349,2,US>MI>505
792,182cd43a576f62,398734,56379,2,US>GA>524
793,f9141cf8525592,1717778,56463,2,US>WI>669
794,fa5beb3c9bdcaf,1756465,56620,2,US>CA>803
795,8cdc5a01e783a8,1768840,56758,3,US>PA>504
796,9e35e975941c42,1777309,56843,2,US>AZ>753
797,1795f60818e666,1793707,56976,2,US>NY>501
798,779835256e6e6e,964380,57042,2,US>WA>819
799,a3f4a99bcca084,1794259,57084,2,US>CA>803
800,dd2cf152b6765b,1664152,57190,1,US>OR>820
801,a4fe2be3c8aa71,1031667,57287,2,US>NC>518
802,a9044df5c720f9,1734076,57407,3,US>WI>658
803,a6c4f859da7c2f,1793625,57594,1,US>MD>511
804,fb005c9ac3f220,1779953,57735,2,US>NJ>501
805,7c59e2c1c60be4,1773546,57746,2,US>MI>505
806,a66eabf0b35837,637485,57851,1,US>WA>819
807,1bc8a6807741c7,1734787,57965,3,US>CA>803
808,3180a8399de494,1786133,57973,1,US>CA>803
809,d706e0051ff9a7,1752851,57985,2,SG>00
810,d599522d47918e,1787140,58110,2,US>NY>501
811,c73f1c43e53946,1725323,58113,2,GB>P7
812,cdf0f51e166fe4,1747540,58193,1,US>TX>623
813,1b690a3b484d02,1774597,58203,2,US>AL>630
814,c7d6cf5c58ebce,518092,58439,3,CA>AB
815,3be5a39f5ac79c,1065974,58473,3,US>WA>820
816,6a3f2701633d29,1620989,58503,2,US>WA>819
817,c94bf0904a0826,1742244,58601,1,CA>PE
818,41810a2ed7c591,685057,58615,2,US>TX>662
819,e402933b846863,951284,58627,2,NZ>E9
820,1934ebaf2b275d,1759091,58746,2,US>FL>534
821,6a0bc61189ee68,1279759,58784,2,US>GA>507
822,f5d256c4d726b0,1446279,58816,2,US>IL>602
823,43bdaff442e1a2,1787174,58828,2,US>TN>659
824,3b3c0aa9baa9b8,1163965,58930,1,US>CO>751
825,893891d26cec01,1764783,58953,2,US>CO>751
826,3e6fd0fdda7e49,1732857,58992,2,US
827,76d5f79a697fd4,1757025,58995,2,US>CA>807
828,aee0b811719e43,1785630,59095,3,US>IL>602
829,6f99a6a286f186,1742757,59166,3,US>AZ>789
830,53a989e2dcd38f,1789550,59272,1,US>PA>574
831,5cb25dfb1f9e39,1764783,59332,1,US>CA>807
832,c5ffec38413e1d,1784958,59366,2,GB>B4
833,ffbdd767fd3ddd,1773131,59407,2,US>IL>602
834,bde1072660279f,1763168,59414,2,US>OR>810
835,8c57eb5b29b4a8,964380,59423,2,IN>05
836,843ad78e456793,1788348,59480,1,US>CA>803
837,cc202369967164,1071502,59572,1,AU>02
838,10780a73f31a14,1772854,59740,3,US>IA>679
839,4dab896fa09e39,1715349,59753,3,US>MI>540
840,7a9bf1ee93146f,1594233,59897,2,MX>03
841,edbe3308710ff9,1790223,59940,2,US>CA>803
842,c4ca6dbfd89ea3,1503347,60008,2,US>CA>803
843,23700a9822ea7b,1690149,60182,1,US>IL>602
844,db4f30f316faf9,1760666,60191,1,US>TX>618
845,bfa540594da88d,1179111,60265,2,US>CA>825
846,18028a846baceb,1667725,60415,3,US>AL>691
847,fe1adbbaa73c32,1755939,60736,2,US>MI>505
848,d33e1e34e1d221,1793917,60782,2,US>NY>501
849,bb55547e3ca3fa,1785309,61019,2,US>CA>807
850,2d512bdc307608,1748100,61082,2,US>KY>541
851,843ad78e456793,1788348,61108,1,US>CA>803
852,a39d660e0aeb26,968344,61155,1,AU>02
853,df61abbe1b719b,1382920,61308,2,US>LA>622
854,affdb573ed57a3,1753458,61372,2,US>CA>803
855,369278351d09ef,1508760,61375,2,US>PA>504
856,89204c87cee03a,1741261,61411,2,US>SC>567
857,5c5e4f0a666843,394689,61464,1,US>MN>613
858,634c6f92336fd2,1785388,61489,2,US>TX>618
859,796c7a140d8a24,1402283,61620,2,US>MN>613
860,b70b0466087f2b,1786433,61629,2,US>CA>803
861,451c41bfa928fc,1558039,61661,2,CA>ON
862,f9925dbe42c4d8,746411,61699,2,US>UT
863,c7b5f55027c049,344408,61764,3,US>TX>623
864,b2b62cb6a0693e,1766147,61793,2,US>FL>571
865,e172111c565663,635830,61821,2,US>NV
866,19eabc7a70c864,1690149,61891,1,US>CA>807
867,4ff6cc5fffd3c2,1128023,61916,1,US>MA>506
868,145c4e5b99af14,1752126,61950,2,AU>08
869,a220277c65a7ae,1794428,62020,2,US>CA>803
870,8843728fa55267,1706410,62106,3,US>TX>625
871,226057ca4e3781,1743986,62165,2,US>TX>618
872,32fdb888c57f40,1790313,62244,3,US>CA>862
873,5ed1827ad127f7,1742883,62265,2,US>LA>716
874,9eb5dffd1ddf9e,1628358,62394,2,US>CA>807
875,702e82ec81b007,1743986,62492,2,CA>ON
876,cfc33b517bb7a5,1788159,62548,3,US>OH>515
877,38371848342647,1581464,62583,2,US>TX>618
878,f67ffc7ca492c2,1795167,62587,2,US>AZ>789
879,22fd0680d4e7b8,1781373,62614,2,US>MO>632
880,c0d7c354dfc793,2861,62623,1,US>PA>566
881,d4bef39d0f8ec4,1792820,62747,2,US>CA>807
882,45b5eb2f3987c0,1690149,62792,1,US>AL>686
883,6c0ae5c44e0f26,1153926,62869,2,US>SC>546
884,d1cd96dc20c006,1730832,62977,2,US
885,df110f1312b563,1783310,63011,2,US>NV>839
886,812e0468076231,146435,63094,1,US>CO>751
887,20eb9db67d210c,1742854,63288,2,US>DC>511
888,f7d5b9d8d51580,768245,63297,1,US>OR>820
889,99a1bab0781ff0,1693490,63616,3,US>CA>803
890,8426a121654c7f,1773724,63832,2,US>IL>602
891,5636ec931dde9d,1793762,63852,2,US>FL>548
892,968588e9e6eb12,1532211,64014,2,US>OR>820
893,a04ebc2339265c,1776875,64014,3,US>NY>501
894,f230d12c2732fa,1025471,64093,3,US>IA>637
895,3b444865b9f9eb,1620313,64208,1,US>NY>501
896,fd000ea8acc707,842998,64264,3,CA>BC
897,4630f76ef1e798,1746870,64271,3,US>ID>757
898,c323ca3fc87616,1793586,64271,2,US>AZ>753
899,2de259c89ebce5,1779222,64281,2,US>OH>535
900,36745dc199801b,1753824,64352,2,US
901,483882bce167b8,1785339,64380,2,US>TX>618
902,171a079ce6759c,1715349,64401,2,US>IA>637
903,b50e098ddf24b3,1754743,64449,2,US>GA>524
904,9784a7843e184b,1179111,64453,2,US>FL>539
905,9f9632036d2c11,819079,64512,1,CA>BC
906,9cc132c902818b,1794666,64518,2,GB>D7
907,a576077002dc93,1795265,64524,1,US>VA>511
908,335ce933a9c7d4,1763778,64640,2,US>IL>602
909,e3869595cce577,1572702,64663,1,US>IN>515
910,d5106b09c29bae,1721443,64680,2,US>MI>505
911,2e19c4467568b8,1742256,64688,1,US>UT>770
912,307506c8aec96d,1758963,64703,3,US>OH>547
913,1b1df11e9c088d,1792194,64719,2,US>IL>602
914,f360fdf87d7000,1774597,64799,2,US>PA>504
915,ee4380e83731b5,1737327,64800,1,CA>MB
916,ec415b58736f52,1446235,64826,2,US>WA>819
917,c551a30bd94f0a,1766734,64884,2,HK>00
918,ed41b7f2042454,1718876,64892,3,US>IL>602
919,985e3a8d8c2cae,1772591,64894,2,US>TX>623
920,142ebbda3d633b,1514640,64981,1,US>FL>539
921,ce11593d351c9e,1330486,64996,3,US>TX
922,bb8ee576e600ce,824637,65018,2,US>MD>512
923,afec6fa1069013,1674089,65058,3,US>NE>722
924,ff106eaa41c2b0,1770820,65304,2,US>IL>602
925,581912d05e49cc,1793625,65333,1,US>CA>803
926,e7614929f528e6,1715349,65339,2,FR>99
927,6620e253f7ec80,964380,65418,1,US>UT>770
928,2e611d74b3cdb4,398726,65436,2,US>CA>807
929,ddd71a3e0640e7,1107755,65449,2,CA
930,6e7c0a3890debc,1773230,65526,2,US>VA>511
931,cd9c37a4ce7d0c,1690149,65547,1,US>MN>611
932,35ca0c07effbf9,1768597,65600,1,US>CA>803
933,e6a1c4831e4853,1020693,65615,2,CA>ON
934,f4f36e4d9a13ed,1062643,65776,1,AU>04
935,4db43192f097f8,38922,66031,1,US>NC>545
936,58492703ab720e,1271578,66037,1,US>TX>623
937,8bba1b11edda73,1571166,66053,1,US>CA>803
938,7f3923948a6481,1783535,66078,1,US>NJ>501
939,7bf36f18c2ac0c,1390462,66113,3,US>CT>533
940,9262b618589eea,1749125,66264,3,US>CA>807
941,c4c16b56ecb349,767126,66349,2,US>AZ>789
942,2977ad76242ce7,1198481,66459,1,US>FL>539
943,b97e7fafd4d07f,1750136,66461,3,US>TX>623
944,30110ac70ec1b3,394689,66509,1,US>TN>632
945,3d75fc4dbeb069,1789958,66574,2,US>TN>557
946,b3f8620a551a85,1768769,66608,2,US>MA>506
947,f94b282404fe8e,1715158,66638,2,AU>02
948,9983e391c10eed,1742852,66696,2,US>OR>820
949,ccf512e14b2bd8,1671811,66835,2,US>PA>504
950,96acb993fc00b9,1795093,67103,2,US>LA>716
951,ac29f1f2c0c408,1784680,67533,2,US>FL>528
952,91a40b68b650f4,381073,67623,3,IN>36
953,5ab16bb9f7463c,1671365,67654,1,US>WA>819
954,8dfb8416052992,1787081,67749,3,US>KS>678
955,89abc5c97e5e79,1738686,67913,2,US>WI>669
956,8feab846c365f2,1788451,67922,2,US>TX>641
957,61592d744050d8,1757282,67979,1,US>FL>539
958,410b702fac94fe,1788129,68004,1,US>NY>501
959,9df4e8b468af6c,1077398,68036,3,US>WA>819
960,5bc46555ae944c,1779718,68112,3,CA>ON
961,6824a59d8f4ce7,1662926,68296,2,US>FL>528
962,34c0b30c749026,1779222,68315,2,US>TX>623
963,53ffabb4bce2d7,1408809,68476,1,US>LA>643
964,a1abf9d79e4467,1766619,68659,1,US>AZ>789
965,15049324fdca8a,1118470,68753,1,US>TX>623
966,b270f200c04ab2,1525917,68838,2,US>CA>825
967,acef1a696a7f3b,1771580,69022,2,US>CO>751
968,e9b372b97da5ec,1620779,69044,3,US>KS>616
969,2aaff520b98955,160941,69045,1,US>NV>811
970,80ff22b0151fec,1361286,69155,1,NZ>F7
971,52758d09802291,1767424,69172,3,US>CT>533
972,a9c797a2587784,1776947,69206,2,US>FL>534
973,7157dc8f612759,1086192,69210,1,AU>04
974,ea695a57d93906,7054,69251,2,US>NY>501
975,ea2df9fcc22e00,1332327,69305,1,US>NC>517
976,24a60d42ef0f8f,1777797,69318,2,US>OH>542
977,d6296852a60790,1564746,69382,2,US>TN>557
978,5eb946769e5281,1774008,69421,1,US>TX>641
979,6086c4cb2ba711,1760833,69481,2,US>MI>505
980,6037a218b5e4a5,1777797,69521,2,US>IL>602
981,63afe413340213,1107657,69527,2,US>TX>749
982,7d3869536996fa,1179111,69566,3,CA>QC
983,f0b2eeb9286b93,1758181,69620,3,CA>AB
984,d4f1c3eea1c174,339771,69644,2,US>UT>770
985,47333cbd6017b9,1770579,69914,3,US>MO>609
986,b417d225864740,1792874,69964,2,US>VA>556
987,ae68adb795b8d7,1690149,69965,1,US>AZ>753
988,60be9d3d6d8261,1763733,69992,2,US>CA>807
989,c607290f2940e4,774901,70081,3,US>CO>752
990,14256d4f7b115f,78077,70083,2,US>OH>515
991,46da8e67cc2135,1759089,70087,1,US>CO>751
992,84799d27a95cab,1777395,70119,2,US>TX>623
993,ea09a2f109c648,1771292,70179,3,US>IL>602
994,a9768b5f14b46c,648078,70388,2,US>WA>819
995,4d6e2faf1d9e62,1717049,70500,1,US>TX>641
996,6be8743f635e25,1468539,70502,1,US>OR>821
997,fe73f308693820,1450109,70517,2,US>SC>517
998,2a6b009397b7af,1758922,70519,1,IN>13
999,ecf5e3e3c11b5b,1761432,70606,2,US>TX
1000,1a7072da40d21f,1749337,70718,2,US>TX>635
1001,494d5a8337dff9,1788316,70737,1,US>CO>751
1002,1dc9a02e6ef491,1602280,70786,3,US>TX>765
1003,ad54810102e26f,1787381,70795,2,US
1004,f8124f1cfcb090,1064591,70795,2,US>CA>807
1005,1f1e585f037a74,1179111,70797,1,US>CA>807
