display_id,ad_id,clicked
394,20922,0
394,54978,0
394,138353,0
394,150862,0
394,173005,0
394,187279,0
394,240836,0
394,285722,0
395,54150,0
395,70985,1
395,83658,0
395,125960,0
395,179047,0
395,197854,0
395,211426,0
395,252432,0
396,95725,0
396,139946,1
396,261132,0
396,268548,0
397,48342,0
397,69070,0
397,137364,0
397,137368,0
397,162834,0
397,274070,1
398,3396,0
398,164149,1
399,117383,1
399,157254,0
400,14089,1
400,145293,0
400,281447,0
401,60622,0
401,163630,1
401,216299,0
401,216335,0
402,80484,0
402,122295,0
402,223937,1
402,268548,0
403,49656,0
403,72827,1
403,173005,0
403,180923,0
403,288399,0
404,26894,0
404,107023,0
404,184170,1
404,187983,0
404,255777,0
404,296419,0
405,44573,1
405,125207,0
405,132295,0
405,193651,0
406,101761,0
406,151213,0
406,154646,1
406,162594,0
406,173129,0
406,194335,0
407,43677,0
407,114368,1
407,140897,0
407,218581,0
407,303271,0
408,102724,0
408,142690,1
408,155551,0
408,173388,0
408,233527,0
408,322088,0
409,98017,0
409,129491,0
409,130833,0
409,139936,1
409,154692,0
410,14546,1
410,32496,0
410,49948,0
410,57976,0
410,98324,0
411,20830,0
411,86683,0
411,123093,0
411,139682,1
411,187290,0
411,219756,0
411,279893,0
411,298402,0
411,332908,0
412,48342,0
412,63877,1
412,68743,0
412,69070,0
412,98315,0
412,134177,0
412,138832,0
412,185723,0
413,163112,0
413,202812,0
413,269700,0
413,269739,1
414,59594,0
414,99085,0
414,135319,1
414,173005,0
415,84264,0
415,94962,1
415,172888,0
415,287465,0
416,148523,1
416,232272,0
417,4245,0
417,98133,0
417,158344,0
417,176854,0
417,181169,0
417,215967,0
417,294295,0
417,326748,1
418,52838,0
418,138353,0
418,149541,0
418,162417,1
418,173006,0
419,33279,0
419,152536,0
419,167402,0
419,213828,1
419,231002,0
419,232278,0
420,66234,1
420,91137,0
420,93324,0
420,277173,0
421,4700,0
421,86683,0
421,170392,1
421,171309,0
421,180913,0
421,240837,0
422,153772,1
422,225438,0
423,55167,1
423,160490,0
423,163630,0
423,238432,0
423,246696,0
424,134050,0
424,163843,0
424,171309,0
424,193893,1
424,208614,0
424,221672,0
424,268871,0
424,276187,0
424,285725,0
425,59363,1
425,64655,0
425,237303,0
426,82782,0
426,153008,1
426,162129,0
427,38763,0
427,45192,1
427,47019,0
427,108221,0
427,155551,0
427,173005,0
428,78006,0
428,220703,1
429,16689,0
429,19817,0
429,40572,0
429,50217,0
429,54471,0
429,116261,0
429,125960,0
429,134063,0
429,150559,1
430,123161,0
430,167387,1
431,90342,1
431,158646,0
431,162994,0
431,233911,0
432,69823,1
432,95103,0
432,162984,0
432,260720,0
432,332908,0
433,120162,1
433,137863,0
433,200978,0
433,228801,0
434,27995,0
434,61873,0
434,144337,1
434,167387,0
434,235440,0
434,292618,0
435,173398,0
435,198151,0
435,225442,1
435,285998,0
436,111031,1
436,154257,0
436,169567,0
436,171530,0
437,48185,1
437,173403,0
437,198151,0
437,238036,0
438,9013,0
438,45180,0
438,75959,0
438,154580,1
438,160642,0
438,270253,0
438,284541,0
438,285722,0
438,289909,0
439,79828,0
439,80484,1
439,129491,0
440,68289,0
440,99568,0
440,137149,1
440,163111,0
441,28270,1
441,89365,0
441,116124,0
441,129262,0
441,149566,0
441,193916,0
441,211653,0
441,221813,0
441,224172,0
441,289122,0
442,114836,0
442,190763,0
442,195671,0
442,229485,0
442,242692,0
442,257743,1
443,111054,0
443,146666,0
443,220703,1
443,269865,0
444,139670,0
444,144739,0
444,147243,0
444,332908,1
445,33062,0
445,68740,0
445,87107,0
445,98307,1
445,186413,0
445,188664,0
446,244402,1
446,323012,0
446,334558,0
447,125594,1
447,163749,0
447,208613,0
448,68297,1
448,190939,0
448,198129,0
448,202857,0
449,67864,1
449,145293,0
449,235441,0
450,80481,0
450,93978,0
450,170780,1
450,173393,0
451,151069,0
451,202812,0
451,225438,0
451,317915,1
452,111050,1
452,173388,0
453,46990,0
453,50217,1
453,50640,0
453,64321,0
453,87233,0
453,184717,0
454,58187,0
454,79731,0
454,105764,0
454,111199,1
454,242692,0
454,243790,0
454,246975,0
454,254500,0
454,328480,0
455,35222,0
455,140940,0
455,144741,0
455,149541,0
455,229485,0
455,257743,1
456,45114,0
456,79828,0
456,154922,0
456,173398,0
456,225457,1
457,141481,1
457,333817,0
458,92190,0
458,116984,0
458,133751,0
458,162754,1
459,52856,0
459,82782,0
459,98328,0
459,152840,0
459,155498,0
459,162119,0
459,162133,1
459,185906,0
459,242682,0
460,47942,0
460,65117,0
460,126587,0
460,133366,0
460,223934,1
461,86035,0
461,118826,0
461,139682,1
461,150862,0
461,180923,0
461,196705,0
461,270253,0
461,284533,0
461,288399,0
462,92759,1
462,112851,0
462,136785,0
462,153674,0
462,326074,0
463,28270,0
463,38813,1
463,104911,0
463,170148,0
463,187292,0
463,221740,0
463,221782,0
463,240837,0
463,327054,0
463,327114,0
464,3358,1
464,8656,0
464,58238,0
464,85397,0
464,153430,0
464,171667,0
465,111031,1
465,138564,0
465,176462,0
465,190281,0
465,255418,0
465,284533,0
466,76767,0
466,141421,0
466,227325,0
466,236982,1
466,257479,0
467,50856,0
467,72346,0
467,97177,1
468,153775,1
468,187797,0
469,243265,0
469,250083,0
469,256392,1
469,280430,0
470,48036,0
470,152121,1
470,167634,0
470,235339,0
471,22811,0
471,164323,0
471,173384,0
471,198155,1
472,103149,1
472,268548,0
472,281597,0
472,285985,0
473,179834,0
473,208264,0
473,324776,1
473,330515,0
474,129305,0
474,141898,1
474,149541,0
474,153417,0
474,330795,0
474,330796,0
475,11852,0
475,83663,0
475,173398,1
475,198132,0
475,225459,0
476,15861,0
476,34909,0
476,75959,0
476,138353,0
476,155508,0
476,167562,0
476,173006,0
476,201509,1
476,285722,0
477,59628,1
477,144739,0
477,149541,0
477,172432,0
478,124586,1
478,216100,0
479,112286,0
479,163139,0
479,237858,1
480,92759,0
480,134057,1
480,173233,0
480,237444,0
480,242759,0
481,48185,0
481,79828,0
481,89726,0
481,147993,0
481,170996,1
481,211047,0
482,83251,0
482,99542,0
482,100945,0
482,242759,0
482,252869,1
483,2755,0
483,2804,0
483,21806,0
483,30685,0
483,52147,1
484,123944,1
484,158753,0
484,199605,0
484,288396,0
485,59607,0
485,116148,1
485,123849,0
485,137124,0
485,152564,0
485,202812,0
486,173403,0
486,202812,1
486,225438,0
486,309842,0
487,13508,0
487,16659,1
487,76232,0
487,85053,0
487,85830,0
487,104039,0
488,17790,0
488,32529,0
488,44951,0
488,169630,0
488,179013,0
488,270195,1
489,111054,0
489,173393,0
489,220863,0
489,287157,1
490,60427,1
490,225439,0
490,236091,0
490,331398,0
491,29545,0
491,39008,0
491,109540,1
491,120994,0
491,129128,0
491,138802,0
492,142607,0
492,163111,1
492,225444,0
492,250963,0
493,4160,0
493,64821,0
493,69463,0
493,101761,0
493,146322,0
493,155562,1
494,116327,1
494,279048,0
494,291634,0
495,83251,0
495,144337,1
495,184709,0
495,242759,0
495,285979,0
496,44460,0
496,124745,0
496,126703,0
496,215666,1
497,171379,0
497,187060,1
497,187280,0
497,255013,0
497,288385,0
497,314765,0
498,41898,0
498,55518,0
498,86683,0
498,121897,0
498,139682,0
498,146244,1
498,187287,0
498,228959,0
498,306626,0
499,47902,1
499,137364,0
499,137368,0
499,238431,0
499,243428,0
500,28274,0
500,111035,0
500,147700,1
500,147734,0
500,151028,0
500,173130,0
500,180923,0
500,324193,0
501,45094,0
501,78426,0
501,203000,0
501,225654,1
501,266217,0
502,93324,0
502,152193,1
502,168522,0
502,172955,0
503,20643,0
503,132913,1
503,176854,0
503,206927,0
504,5558,0
504,115426,0
504,127141,0
504,163671,1
505,90992,0
505,92759,0
505,95680,0
505,139937,1
506,81008,0
506,89365,0
506,144740,1
506,162417,0
507,233563,1
507,276368,0
508,64255,1
508,75340,0
508,160450,0
509,43698,1
509,136458,0
510,80178,0
510,88710,0
510,173130,1
510,258456,0
511,15865,0
511,18049,0
511,57616,1
511,80059,0
511,139682,0
511,154570,0
511,170087,0
511,284477,0
511,288374,0
512,4160,0
512,34991,0
512,91681,0
512,101761,0
512,146322,0
512,173130,1
513,78946,0
513,78952,0
513,173266,1
513,209437,0
513,214777,0
513,328479,0
514,72986,0
514,82871,1
514,145686,0
514,168365,0
515,16931,0
515,85965,1
515,92113,0
515,118470,0
515,227434,0
515,270199,0
516,95680,0
516,215848,1
517,6601,0
517,37884,0
517,38738,0
517,82782,1
518,29281,0
518,68290,1
518,89725,0
518,152536,0
519,153783,1
519,187797,0
520,111054,1
520,202812,0
521,23522,0
521,50640,0
521,104903,0
521,184717,0
521,250587,1
521,250986,0
522,93320,0
522,136785,1
522,149930,0
522,154109,0
522,237442,0
523,96211,0
523,132781,0
523,186172,1
523,303531,0
524,47940,0
524,90915,0
524,136785,0
524,147704,0
524,153772,1
524,174547,0
525,141596,0
525,198139,0
525,212108,0
525,225460,1
526,35050,0
526,123818,0
526,132821,1
526,181834,0
527,92819,0
527,114438,1
528,68743,0
528,79648,0
528,95806,0
528,126392,0
528,252931,1
529,44953,0
529,46160,0
529,54050,0
529,148709,0
529,195273,0
529,329944,1
530,144698,1
530,156050,0
530,234107,0
531,166582,1
531,240837,0
531,288399,0
532,144741,0
532,146322,1
532,230095,0
532,248047,0
533,61159,0
533,133753,0
533,144741,0
533,149597,0
533,166582,1
533,240838,0
534,2138,0
534,133678,0
534,145932,0
534,150863,0
534,165329,0
534,187282,0
534,288402,0
534,296449,1
534,308610,0
535,17150,0
535,158960,1
535,163843,0
535,168375,0
535,171309,0
535,234723,0
535,292390,0
535,311291,0
535,324308,0
536,18353,0
536,18432,0
536,96116,1
536,140940,0
536,188284,0
536,211592,0
537,182320,1
537,190397,0
537,288368,0
538,70609,0
538,162754,0
538,171480,0
538,173006,0
538,187980,1
538,288385,0
539,91877,0
539,164619,0
539,233527,0
539,251656,0
539,255778,0
539,292124,1
540,46102,0
540,105768,0
540,154091,0
540,154924,0
540,171927,1
540,193554,0
541,150587,0
541,173290,0
541,177182,1
542,22400,0
542,96116,0
542,141023,1
542,156824,0
542,188280,0
542,228959,0
543,138286,0
543,149930,0
543,150801,0
543,184709,0
543,201091,1
544,11084,0
544,20914,0
544,20915,0
544,24751,1
544,28649,0
544,31695,0
544,59740,0
544,63334,0
544,145148,0
544,185729,0
544,185906,0
544,250164,0
545,238433,1
545,262596,0
546,115622,0
546,173403,0
546,212168,0
546,238036,1
547,29729,0
547,134271,0
547,163597,0
547,202812,1
548,86281,0
548,144123,1
548,278566,0
549,17932,0
549,23595,0
549,34234,1
549,60429,0
549,141729,0
549,152236,0
549,153008,0
549,165066,0
550,69340,0
550,75263,1
550,93324,0
550,120162,0
550,124173,0
550,151927,0
550,207374,0
550,288084,0
550,330981,0
551,89503,1
551,153623,0
552,24751,0
552,33889,0
552,216290,1
552,333876,0
553,97384,0
553,163139,1
553,184615,0
553,303271,0
554,111199,0
554,133751,0
554,144739,0
554,147707,0
554,190567,1
554,211592,0
555,87239,0
555,182328,0
555,184717,0
555,206223,0
555,277927,1
556,57623,0
556,83656,0
556,105769,0
556,107860,0
556,118874,0
556,161142,0
556,162754,1
556,173005,0
556,187297,0
557,45071,1
557,59983,0
557,65514,0
557,212432,0
557,276767,0
558,153772,1
558,168522,0
559,40572,0
559,55996,0
559,88736,1
559,144739,0
559,145959,0
559,153420,0
559,180923,0
559,190305,0
560,51844,1
560,169348,0
560,198129,0
560,252434,0
561,93320,0
561,160450,0
561,170996,1
562,134057,1
562,149930,0
562,237050,0
562,237444,0
562,335798,0
563,38813,0
563,50302,0
563,149541,1
563,211592,0
563,288388,0
563,328479,0
564,64265,0
564,173403,0
564,268548,1
564,269017,0
565,149597,0
565,173388,0
565,223934,1
565,254743,0
565,257524,0
565,323012,0
566,34487,1
566,97179,0
566,134406,0
566,157264,0
566,306636,0
566,332908,0
567,20830,1
567,138353,0
567,163875,0
567,173006,0
567,176615,0
567,190062,0
568,3784,0
568,11639,0
568,89534,0
568,91134,0
568,147706,1
568,328105,0
569,29281,0
569,41760,1
569,48185,0
569,143186,0
570,18049,0
570,20482,0
570,57623,0
570,74496,0
570,88761,0
570,129601,0
570,256832,0
570,276509,1
571,116986,0
571,232278,0
571,256034,0
571,265993,1
572,124594,1
572,163629,0
573,15861,0
573,48422,0
573,57617,0
573,86615,1
573,151849,0
573,161142,0
573,163075,0
573,234807,0
573,308610,0
574,144741,1
574,232281,0
574,257524,0
574,315462,0
575,4584,0
575,68782,0
575,110823,0
575,174547,1
576,75433,0
576,122174,0
576,257524,1
576,287465,0
577,54471,0
577,96294,1
577,287695,0
578,199434,0
578,225649,1
578,232281,0
578,259370,0
579,61873,0
579,63889,1
579,129491,0
579,154257,0
579,203880,0
580,5292,0
580,15864,1
580,69823,0
580,73148,0
580,159784,0
580,163075,0
580,171667,0
581,31655,1
581,55518,0
581,61159,0
581,67479,0
581,88711,0
581,168400,0
581,173005,0
581,180923,0
582,111928,0
582,112299,0
582,156050,1
582,163139,0
583,67343,0
583,173005,0
583,225250,1
583,252061,0
583,255585,0
583,268540,0
584,25289,1
584,76155,0
584,137758,0
585,8748,0
585,28274,0
585,85397,0
585,173005,0
585,235104,1
585,285834,0
586,4235,0
586,19092,0
586,121897,0
586,149539,0
586,166582,0
586,188859,0
586,190713,0
586,195273,1
586,228959,0
586,240838,0
587,133276,0
587,137126,0
587,183119,1
587,189226,0
588,74351,0
588,132810,0
588,190469,1
588,266612,0
589,144739,0
589,288385,1
589,298954,0
590,55135,1
590,95680,0
590,177533,0
590,184730,0
590,201091,0
590,204099,0
590,241057,0
590,269428,0
591,155762,0
591,166130,0
591,181344,1
591,192685,0
592,3847,0
592,152352,0
592,159228,0
592,162933,0
592,167127,1
592,171042,0
593,68782,0
593,76778,0
593,130833,0
593,330515,1
594,162969,1
594,169346,0
594,212145,0
594,225433,0
594,225442,0
594,305911,0
595,173384,0
595,202812,1
595,225438,0
595,285976,0
596,12416,0
596,21327,1
596,28347,0
596,65859,0
596,67347,0
596,89503,0
596,103698,0
596,133565,0
596,162161,0
596,198393,0
597,162965,1
597,173384,0
597,173392,0
597,187797,0
597,198132,0
597,202825,0
598,8509,0
598,43698,1
598,60620,0
598,81655,0
598,216335,0
598,262509,0
599,21048,0
599,51370,1
599,131449,0
599,173452,0
600,96294,1
600,167987,0
601,89503,0
601,114433,0
601,134057,1
601,167634,0
602,30682,0
602,106871,0
602,116984,0
602,122800,0
602,131543,0
602,163827,1
602,171667,0
602,324308,0
603,162417,0
603,235212,1
603,285834,0
604,41760,0
604,129071,0
604,147993,1
605,75056,0
605,147761,0
605,240836,1
606,84181,0
606,92822,0
606,166926,1
606,287157,0
607,67304,0
607,104836,0
607,202982,1
607,289119,0
607,323719,0
608,175694,0
608,187622,0
608,257883,1
608,280430,0
609,120162,0
609,152564,0
609,153193,0
609,225383,1
610,152637,0
610,225250,1
610,280050,0
610,288384,0
610,302785,0
611,59597,0
611,86683,0
611,179318,1
611,223001,0
611,283148,0
611,329246,0
612,258705,0
612,278440,1
613,89503,0
613,170916,0
613,230755,0
613,328186,1
614,44574,0
614,94304,1
614,117198,0
614,213828,0
615,20789,1
615,134979,0
615,137758,0
615,182025,0
615,182327,0
615,294531,0
616,135319,0
616,187175,1
616,191571,0
616,257685,0
617,91945,0
617,167386,0
617,269004,0
617,334742,1
618,114437,0
618,140532,0
618,163139,1
618,205354,0
619,52222,0
619,69340,0
619,120162,0
619,124173,0
619,151927,1
619,269865,0
619,287932,0
619,288082,0
619,330981,0
620,15574,1
620,55997,0
620,151028,0
620,157254,0
620,182039,0
620,208613,0
621,15170,0
621,179244,1
621,270195,0
621,288388,0
622,74843,0
622,97679,0
622,147700,0
622,151688,0
622,162417,0
622,171480,0
622,220854,0
622,301340,1
623,44964,0
623,60432,1
623,202455,0
623,220315,0
624,257524,1
624,259370,0
625,79731,1
625,133051,0
625,285835,0
626,112111,1
626,233527,0
627,92759,1
627,139947,0
627,158346,0
627,159664,0
627,182130,0
628,15007,0
628,48185,0
628,79828,0
628,162965,1
628,180960,0
628,269017,0
629,5124,0
629,17155,0
629,31815,0
629,55518,0
629,61159,0
629,199854,1
629,201509,0
629,332908,0
630,42328,0
630,105867,0
630,171379,0
630,199237,1
630,273056,0
630,289122,0
631,258705,1
631,286002,0
632,4022,0
632,100124,0
632,121835,1
632,156426,0
632,198393,0
632,316015,0
633,75959,1
633,136209,0
633,180923,0
634,43698,0
634,216100,1
635,129491,0
635,138829,1
635,153193,0
635,158345,0
636,52856,1
636,74496,0
636,118016,0
636,121897,0
636,243662,0
636,243679,0
636,270253,0
636,285722,0
636,289121,0
637,149539,0
637,160731,0
637,195273,1
638,29030,0
638,43914,1
638,80193,0
638,95724,0
638,170916,0
638,250319,0
639,10617,0
639,138749,0
639,152193,1
639,285985,0
640,149539,0
640,276173,1
640,288377,0
641,84937,0
641,145935,0
641,159665,1
641,250239,0
642,157401,0
642,169389,0
642,198151,0
642,236089,1
643,78011,0
643,83747,0
643,131835,0
643,156826,0
643,167357,0
643,184170,0
643,187295,0
643,234572,0
643,285722,1
644,3987,0
644,127023,0
644,141290,0
644,252928,1
644,305673,0
645,23324,0
645,32482,0
645,38631,0
645,227442,0
645,259370,1
645,288365,0
646,92432,0
646,109539,0
646,182327,0
646,304011,1
647,157401,1
647,173384,0
647,201091,0
647,232272,0
648,43319,0
648,48234,0
648,182579,0
648,204630,0
648,232139,1
648,303990,0
649,191021,0
649,198146,0
649,236091,1
649,242759,0
650,55880,0
650,60427,0
650,117307,0
650,163139,0
650,181900,0
650,182111,1
650,231250,0
650,246014,0
651,96116,0
651,117009,1
651,149541,0
651,180923,0
651,289119,0
651,332908,0
652,51955,1
652,146338,0
652,153420,0
652,180923,0
652,190062,0
652,288374,0
653,51842,0
653,165660,1
653,173409,0
653,212144,0
654,43517,1
654,95725,0
654,189226,0
654,245012,0
655,5558,1
655,11639,0
655,67350,0
655,71340,0
655,91134,0
655,235441,0
656,139944,1
656,211049,0
657,35055,1
657,46102,0
657,69339,0
657,158271,0
657,173400,0
657,303518,0
658,10705,0
658,15007,0
658,21327,0
658,40529,0
658,41367,0
658,45885,0
658,69209,0
658,89503,0
658,132780,1
658,133565,0
659,9406,0
659,20888,0
659,42039,1
659,143068,0
659,167265,0
659,167294,0
660,43252,0
660,80481,0
660,93978,0
660,220703,1
661,173005,0
661,235444,0
661,324193,1
661,328480,0
662,142608,0
662,153776,1
663,278447,1
663,281563,0
664,107055,1
664,163664,0
664,235104,0
664,280630,0
665,11678,1
665,67304,0
665,88711,0
665,111035,0
665,127712,0
665,140485,0
665,150083,0
665,154250,0
665,173006,0
666,169925,1
666,209437,0
666,281443,0
667,51915,1
667,72017,0
667,132821,0
667,269071,0
667,288391,0
667,289122,0
668,67304,0
668,151028,0
668,195292,0
668,211425,0
668,242190,0
668,276187,1
669,42816,1
669,171480,0
669,331646,0
670,85397,0
670,94848,0
670,163875,0
670,222094,0
670,276187,1
671,169346,0
671,169348,0
671,212141,1
671,235441,0
671,292364,0
671,335486,0
672,133641,0
672,149539,0
672,179024,0
672,187284,0
672,289908,1
672,298163,0
672,304011,0
672,308610,0
672,332908,0
673,32780,0
673,82218,1
673,92113,0
673,95103,0
673,132858,0
673,228959,0
673,236093,0
673,249609,0
674,127141,0
674,235446,0
674,277173,1
675,64768,0
675,132501,0
675,151876,0
675,167585,0
675,182328,1
675,233405,0
676,173559,1
676,207784,0
677,138749,1
677,153784,0
678,28351,1
678,35050,0
678,40410,0
678,156508,0
678,162372,0
678,208613,0
679,80387,1
679,86683,0
679,110665,0
679,144739,0
680,142608,0
680,158632,0
680,278451,1
680,285985,0
681,18049,0
681,59597,0
681,187584,0
681,328479,1
682,34802,0
682,40402,0
682,45192,1
682,138353,0
682,173005,0
682,257524,0
683,149541,1
683,180800,0
683,188159,0
683,288365,0
684,29281,0
684,50861,0
684,86835,1
684,144123,0
684,173400,0
684,187797,0
684,199888,0
684,202812,0
685,125948,0
685,145935,0
685,326759,1
686,7221,0
686,105767,0
686,145293,1
687,37712,0
687,45092,0
687,83242,0
687,142690,0
687,149541,1
687,288396,0
688,74783,0
688,89295,1
688,158632,0
688,220703,0
689,173403,0
689,198125,1
689,225449,0
690,165660,1
690,198139,0
690,211992,0
690,225438,0
691,22677,0
691,51378,1
691,153427,0
691,180923,0
692,35808,0
692,92760,1
692,280228,0
692,288075,0
693,75240,0
693,87784,0
693,161839,1
693,186406,0
693,204982,0
693,278213,0
694,15007,0
694,48185,0
694,162965,0
694,173392,0
694,173403,1
694,198129,0
695,68766,0
695,86683,0
695,132748,0
695,138609,1
695,211592,0
695,233255,0
696,86683,0
696,175238,0
696,193222,1
697,20922,1
697,45105,0
697,59628,0
697,89422,0
697,153427,0
697,190062,0
698,57787,1
698,288385,0
699,168522,1
699,212635,0
700,139946,1
700,268548,0
701,46160,0
701,67345,1
701,104208,0
701,180807,0
701,288374,0
701,324646,0
702,94305,0
702,113275,0
702,241834,0
702,242229,0
702,327092,1
702,329769,0
703,47018,0
703,85396,0
703,99495,1
703,153427,0
703,211876,0
703,285834,0
704,29281,0
704,89726,0
704,120747,0
704,154145,0
704,174547,0
704,220854,1
705,84153,1
705,154114,0
705,161995,0
705,188570,0
706,14081,0
706,38729,0
706,53297,1
706,54466,0
706,118470,0
706,310991,0
707,42006,0
707,84937,0
707,142533,1
707,250319,0
708,54432,1
708,64153,0
708,102484,0
708,199747,0
708,216309,0
708,321296,0
709,33891,1
709,59827,0
709,262596,0
710,156050,1
710,176458,0
710,208262,0
710,256319,0
711,153244,0
711,220234,0
711,227140,1
712,242692,0
712,289116,1
712,292370,0
712,329242,0
713,148509,0
713,159228,1
713,219385,0
713,224214,0
713,274027,0
713,275027,0
714,81182,0
714,95103,0
714,144741,1
714,159626,0
715,58689,1
715,187287,0
715,209850,0
716,84109,0
716,112299,0
716,156050,1
716,231159,0
717,80484,1
717,129366,0
717,227975,0
717,245068,0
718,4584,0
718,61988,1
718,128498,0
718,137148,0
718,144123,0
718,167388,0
