ad_id,document_id,campaign_id,advertiser_id
1503,55829,292,39
1504,195909,288,190
1505,195909,288,190
1506,195909,288,190
1507,195909,288,190
1508,195909,288,190
1509,195909,288,190
1510,195909,288,190
1511,195909,288,190
1512,195909,288,190
1513,195909,288,190
1514,196705,53,86
1516,196890,40,68
1517,195909,288,190
1518,195909,288,190
1519,195909,288,190
1520,195909,288,190
1521,195909,288,190
1522,195909,288,190
1523,195909,288,190
1524,195909,288,190
1525,195909,288,190
1526,195909,288,190
1527,195909,288,190
1528,195909,288,190
1529,195909,288,190
1530,195909,288,190
1531,195909,288,190
1532,195909,288,190
1533,195909,288,190
1534,195909,288,190
1535,195909,288,190
1536,195909,288,190
1537,129117,308,134
1538,144401,310,134
1539,130351,311,134
1541,184897,261,219
1542,129111,313,134
1543,196967,28,45
1544,41384,291,39
1545,29877,291,39
1546,41384,291,39
1547,41384,291,39
1548,41384,291,39
1549,41384,291,39
1550,271581,291,39
1551,271581,291,39
1552,271581,291,39
1553,41384,291,39
1554,41384,291,39
1555,134652,293,39
1556,132775,293,39
1557,132740,293,39
1558,132740,293,39
1559,132775,293,39
1560,132737,293,39
1561,132971,293,39
1562,132737,293,39
1563,132740,293,39
1564,132740,293,39
1565,132736,293,39
1566,132772,293,39
1567,132919,293,39
1568,132736,293,39
1569,132919,293,39
1570,170801,293,39
1571,170801,293,39
1572,170801,293,39
1573,170801,293,39
1574,170801,293,39
1575,170801,293,39
1576,29834,292,39
1577,29837,292,39
1578,29845,292,39
1579,29856,292,39
1580,29858,292,39
1581,29868,292,39
1582,29874,292,39
1583,167178,292,39
1584,29997,294,39
1585,29995,294,39
1586,29999,294,39
1587,29996,294,39
1588,30001,294,39
1589,30002,294,39
1590,30004,294,39
1591,30007,294,39
1593,130348,311,134
1594,130349,311,134
1595,197341,250,369
1596,197266,69,8
1597,129108,318,134
1598,197435,201,214
1599,184899,263,219
1600,184899,263,219
1601,184899,263,219
1602,197558,251,369
1603,197869,1,7
1604,198003,37,63
1605,197145,322,134
1606,198180,284,134
1607,197145,324,134
1608,129106,324,134
1609,129107,324,134
1610,130354,324,134
1611,144399,324,134
1612,198414,37,63
1613,198489,37,63
1614,198669,251,369
1615,198709,251,369
1616,198790,37,63
1617,198879,329,425
1618,198876,329,425
1619,198875,329,425
1620,198874,329,425
1621,198877,329,425
1622,198881,329,425
1623,198880,329,425
1624,198878,329,425
1625,198889,328,425
1626,198895,328,425
1627,198891,328,425
1628,198896,328,425
1629,198890,328,425
1630,198893,328,425
1631,198892,328,425
1632,198894,328,425
1633,198945,250,369
1634,199057,328,425
1635,198883,329,425
1636,199146,40,68
1637,195941,154,219
1638,195941,154,219
1639,199311,328,425
1640,199333,37,63
1641,199370,53,86
1642,199424,37,63
1643,199581,329,425
1644,199544,53,86
1645,199673,90,138
1646,199669,37,63
1647,199734,37,63
1648,199757,329,425
1649,199672,53,86
1650,200525,251,369
1651,200539,123,207
1652,200575,37,63
1653,950617,130,19
1654,200772,1,7
1655,483928,335,265
1656,483928,335,265
1657,483928,335,265
1658,483928,335,265
1659,483928,335,265
1660,941566,336,265
1661,941566,336,265
1662,941566,336,265
1663,200783,37,63
1664,200819,161,267
1665,144036,11,27
1666,195204,155,219
1667,201012,37,63
1668,201010,37,63
1669,183866,276,219
1670,183866,276,219
1671,201120,84,115
1672,201235,328,425
1673,201003,53,86
1674,201257,37,63
1675,201268,329,425
1676,1434751,204,269
1677,198895,328,425
1678,198895,328,425
1679,198881,329,425
1680,198881,329,425
1681,198881,329,425
1682,198896,328,425
1683,198896,328,425
1684,201376,251,369
1685,201423,37,63
1686,201250,53,86
1687,201592,340,134
1688,130350,340,134
1689,129114,340,134
1690,129113,340,134
1691,201610,37,63
1692,201682,329,425
1693,202370,250,369
1694,184003,271,219
1695,203882,161,267
1696,204033,329,425
1697,129115,322,134
1698,203955,53,86
1699,483855,343,94
1700,228152,343,94
1701,915395,343,94
1702,483888,343,94
1703,228151,343,94
1704,483983,343,94
1705,228115,343,94
1706,483853,343,94
1707,228165,343,94
1708,228160,343,94
1709,228129,343,94
1710,228153,343,94
1711,228157,343,94
1712,352077,343,94
1713,461479,343,94
1714,228114,343,94
1715,577893,343,94
1716,509725,343,94
1717,577887,343,94
1718,352779,343,94
1719,143977,343,94
1720,483851,343,94
1721,352034,343,94
1722,483892,343,94
1723,483868,343,94
1724,228127,343,94
1725,179274,274,219
1726,204287,329,425
1727,204407,37,63
1728,204404,37,63
1729,204405,37,63
1730,167204,77,53
1731,204650,37,63
1732,204667,168,230
1733,204713,37,63
1734,204720,37,63
1735,1485233,204,269
1736,199290,262,219
1737,199290,262,219
1738,199290,262,219
1739,199290,262,219
1740,199290,262,219
1741,199290,262,219
1742,204699,53,86
1743,1434239,204,269
1745,205363,302,309
1746,205364,302,309
1747,183866,271,219
1748,205351,329,425
1749,205592,251,369
1750,205592,250,369
1751,1443011,204,269
1752,205823,329,425
1753,184003,260,219
1754,205900,37,63
1755,205899,37,63
1756,205901,37,63
1757,201268,329,425
1758,201268,329,425
1759,198892,328,425
1760,198892,328,425
1761,198896,328,425
1762,198896,328,425
1763,198881,329,425
1764,198881,329,425
1765,205956,37,63
1766,205954,37,63
1767,205960,98,19
1768,206069,1,7
1769,206176,351,415
1770,206295,168,230
1771,205876,69,8
1772,206481,37,63
1773,50069,37,63
1774,566509,353,265
1775,566509,353,265
1776,566509,353,265
1777,192875,267,219
1778,207433,250,369
1779,206471,69,8
1780,207500,168,230
1781,207813,37,63
1782,207865,40,68
1783,207954,37,63
1784,208081,37,63
1785,192875,260,219
1786,220253,1,7
1787,220548,37,63
1788,199458,273,219
1789,200643,270,219
1790,200643,270,219
1791,200643,270,219
1792,200643,270,219
1793,200643,270,219
1794,179274,156,219
1795,186828,145,219
1796,221956,358,468
1797,197297,256,219
1798,197297,256,219
1799,197297,256,219
1800,129111,181,134
1801,222201,69,8
1802,186748,145,219
1803,186748,145,219
1804,222191,53,86
1805,164112,300,14
1806,184301,300,14
1807,206318,69,8
1808,199458,274,219
1809,183872,260,219
1810,222579,37,63
1811,1433904,204,269
1812,222731,40,68
1813,1028945,343,94
1814,222820,267,219
1815,222824,53,86
1816,1435112,204,269
1817,223289,37,63
1818,90959,362,6
1819,88130,362,6
1820,473662,271,219
1821,221977,266,219
1822,223510,284,134
1823,223510,284,134
1824,223524,37,63
1825,223593,256,219
1826,223593,256,219
1827,223593,256,219
1828,223593,256,219
1829,223627,40,68
1830,598711,364,265
1831,598711,364,265
1832,598711,364,265
1833,598711,364,265
1834,1155434,366,265
1835,158038,362,6
1836,33700,362,6
1837,138630,362,6
1838,223755,37,63
1839,223775,37,63
1840,183872,272,219
1841,193441,180,219
1842,193441,180,219
1843,193441,180,219
1844,55250,37,63
1845,223810,161,267
1846,223809,161,267
1847,223509,206,134
1848,1442904,204,269
1849,224119,161,267
1850,483895,343,94
1851,222820,271,219
1852,224377,168,230
1853,224437,161,267
1854,224537,37,63
1855,224646,161,267
1856,224656,37,63
1857,222820,274,219
1858,224797,37,63
1859,224875,53,86
1860,183867,272,219
1861,222820,260,219
1862,200241,273,219
1863,200241,273,219
1864,196313,273,219
1865,225167,37,63
1866,225281,168,230
1867,1435450,204,269
1868,221977,153,219
1869,221977,153,219
1870,225553,250,369
1871,225554,251,369
1872,225598,37,63
1873,199458,275,219
1874,200241,267,219
1875,225965,375,336
1876,632325,192,295
1877,632325,192,295
1878,1021450,197,310
1879,226228,204,269
1880,226237,37,63
1881,226238,53,86
1882,226309,37,63
1883,226314,373,336
1884,195880,374,336
1885,226359,381,186
1886,226419,381,186
1887,226234,53,86
1888,226761,161,267
1889,200241,271,219
1890,226833,37,63
1891,226837,37,63
1892,226890,168,230
1893,226903,382,186
1894,226981,202,229
1895,227018,382,186
1897,227266,382,186
1898,227303,175,206
1899,227370,37,63
1900,227457,381,186
1901,227854,370,469
1902,228352,37,63
1903,228354,37,63
1904,228355,37,63
1905,228356,37,63
1906,228617,381,186
1907,228759,142,241
1908,228794,381,186
1909,228871,79,53
1910,229179,250,369
1911,229229,40,68
1912,229310,40,68
1913,229485,382,186
1914,225440,362,6
1915,229613,53,86
1916,229736,37,63
1917,249710,382,186
1918,252879,300,14
1919,253143,37,63
1920,292424,390,483
1921,256148,375,336
1922,256484,161,267
1923,256517,382,186
1924,1173679,383,9
1925,256919,53,86
1926,257285,392,265
1927,257285,392,265
1928,257285,392,265
1929,622416,393,265
1930,622416,393,265
1931,622416,393,265
1932,622416,393,265
1933,954098,394,265
1934,483933,365,265
1935,256615,53,86
1936,225959,374,336
1937,156117,396,483
1938,257575,37,63
1939,258133,382,186
1940,258211,251,369
1941,258263,381,186
1942,258303,142,241
1943,258331,37,63
1944,258330,37,63
1945,258347,37,63
1946,258346,37,63
1947,258345,37,63
1948,258352,37,63
1949,258349,37,63
1950,258350,37,63
1951,258351,37,63
1952,258672,69,8
1953,258712,37,63
1954,258715,37,63
1955,1195526,407,516
1956,258702,53,86
1957,258735,53,86
1958,258796,37,63
1959,258798,37,63
1960,259015,37,63
1961,259116,37,63
1962,259601,400,512
1963,259045,53,86
1964,259664,1,7
1965,258615,343,94
1966,229425,343,94
1967,257246,343,94
1968,259744,37,63
1969,259862,411,19
1970,936740,411,19
1971,259951,413,420
1972,259975,40,68
1973,247863,414,86
1974,260095,343,94
1975,129116,318,134
1976,260134,373,336
1977,260133,53,86
1978,483880,343,94
1979,260734,37,63
1980,261066,343,94
1981,261207,250,369
1982,261217,37,63
1983,261216,37,63
1984,261218,37,63
1985,483881,343,94
1986,483891,343,94
1987,262286,414,86
1988,262365,168,230
1989,262372,69,8
1990,262502,374,336
1991,262505,375,336
1992,263080,133,229
1993,263079,133,229
1994,483945,343,94
1995,262440,53,86
1996,196977,206,134
1997,265295,37,63
1998,265437,381,186
1999,483856,343,94
2000,265911,37,63
2001,266163,37,63
2002,266250,343,94
2003,266329,40,68
2004,266334,37,63
2005,266440,438,345
2006,266565,370,469
2007,266288,79,53
2008,266622,161,267
2009,483946,343,94
2010,266649,351,415
2011,266650,358,468
2012,266663,53,86
2013,266798,343,94
2014,148366,426,135
2015,267273,328,425
2016,267269,328,425
2017,267272,328,425
2018,267271,328,425
2019,267274,328,425
2020,267276,328,425
2021,267270,328,425
2022,267275,328,425
2023,267277,328,425
2024,267281,329,425
2025,267287,329,425
2026,267286,329,425
2027,267291,329,425
2028,267284,329,425
2029,267288,329,425
2030,267285,329,425
2031,267283,329,425
2032,267289,329,425
2033,267290,329,425
2034,267480,328,425
2035,267492,329,425
2036,450918,439,537
2037,450918,439,537
2038,1481639,204,269
2039,267445,69,8
2040,267751,241,362
2041,267788,49,81
2042,130356,284,134
2043,267907,329,425
2044,267942,37,63
2045,268029,382,186
2046,268074,329,425
2047,48605,37,63
2048,268289,382,186
2049,268333,37,63
2050,149449,431,505
2051,153520,431,505
2052,164130,431,505
2053,173346,431,505
2054,197158,431,505
2055,223228,431,505
2056,227793,431,505
2057,267740,430,505
2058,149449,446,505
2059,150409,446,505
2060,153256,446,505
2061,162499,446,505
2062,183111,446,505
2063,220746,446,505
2064,257562,446,505
2065,149476,430,505
2066,149625,430,505
2067,149630,430,505
2068,154642,430,505
2069,163578,430,505
2070,187199,430,505
2071,196961,430,505
2072,225425,430,505
2073,268055,430,505
2074,149479,445,505
2075,150744,445,505
2076,149630,445,505
2077,156232,445,505
2078,164966,445,505
2079,174895,445,505
2080,185992,445,505
2081,200593,445,505
2082,220746,445,505
2083,229302,445,505
2084,268370,168,230
2085,268454,343,94
2086,1054639,450,548
2087,268582,450,548
2088,268650,343,94
2089,483906,343,94
2090,267500,328,425
2091,268765,168,230
2092,268860,37,63
2093,268948,114,67
2094,1021611,437,535
2095,677722,121,19
2096,677722,121,19
2097,677722,121,19
2098,677722,121,19
2099,677722,121,19
2100,677722,121,19
2101,677722,121,19
2102,677722,121,19
2103,677722,121,19
2104,483920,121,19
2105,615339,121,19
2106,615339,121,19
2107,615339,121,19
2108,677722,121,19
2109,21570,23,19
2110,471543,23,19
2111,483966,23,19
2112,631092,23,19
2113,361427,23,19
2114,361427,23,19
2115,471498,7,19
2116,471554,25,19
2117,269029,370,469
2118,269049,37,63
2119,269131,382,186
2120,269132,37,63
2121,144036,30,27
2122,143478,323,27
2123,269305,381,186
2124,158639,453,551
2125,136505,455,551
2126,136874,457,551
2127,150535,458,551
2128,150535,458,551
2129,150535,458,551
2130,150535,458,551
2131,150535,458,551
2132,150535,458,551
2133,150535,458,551
2134,150535,458,551
2135,150535,458,551
2136,150535,458,551
2137,150535,458,551
2138,169102,459,551
2139,269362,400,512
2140,269371,382,186
2141,223293,460,551
2142,195648,460,551
2143,206310,460,551
2144,225149,460,551
2145,156116,398,483
2146,269445,343,94
2147,269463,114,67
2148,269474,414,86
2149,269511,37,63
2150,157091,464,554
2151,227724,466,554
2152,261129,466,554
2153,269548,37,63
2154,269568,37,63
2155,269549,37,63
2156,269567,37,63
2157,1433901,204,269
2158,194524,396,483
2159,269630,329,425
2160,1021459,343,94
2161,269774,37,63
2162,157091,464,554
2163,269829,168,230
2164,269877,328,425
2165,270072,250,369
2166,270081,343,94
2167,483848,343,94
2168,270091,168,230
2169,270108,251,369
2170,270144,446,505
2171,270163,351,415
2172,270168,468,559
2173,270266,328,425
2174,270269,329,425
2175,270329,471,565
2176,470483,375,336
2177,270334,84,115
2178,1023301,475,469
2179,270216,476,440
2180,193272,477,440
2181,270233,484,440
2182,226880,485,440
2183,175406,485,440
2185,270544,343,94
2186,135785,456,551
2187,135785,456,551
2188,136874,457,551
2189,150535,458,551
2190,150535,458,551
2191,150535,458,551
2192,150535,458,551
2193,150535,458,551
2194,150535,458,551
2195,150535,458,551
2196,150535,458,551
2197,150535,458,551
2198,223293,460,551
2199,146130,460,551
2200,225149,460,551
2201,204616,460,551
2202,270601,370,469
2203,157091,464,554
2204,270670,251,369
2205,483921,343,94
2206,270874,382,186
2207,1678960,407,516
2208,483898,343,94
2209,271015,430,505
2210,271115,484,440
2211,271313,343,94
2212,271854,168,230
2213,272116,381,186
2214,272157,329,425
2215,272112,430,505
2216,272175,358,468
2217,267828,449,150
2218,272720,343,94
2219,273832,460,551
2220,53485,492,53
2221,274073,494,540
2222,133239,492,53
2223,41869,492,53
2224,275816,328,425
2225,275836,329,425
2226,275870,202,229
2227,275931,251,369
2228,276224,475,469
2229,276271,168,230
2230,276400,409,524
2231,276404,409,524
2232,453607,343,94
2233,483937,343,94
2234,1060368,407,516
2235,157756,496,141
2236,276658,497,141
2237,276647,53,86
2238,206582,498,483
2239,276899,466,554
2240,129201,497,141
2241,277101,329,425
2242,277002,475,469
2243,277366,37,63
2244,277370,37,63
2245,277382,251,369
2246,277452,370,469
2247,277462,503,353
2248,277552,329,425
2249,149624,505,505
2250,163178,505,505
2251,164337,505,505
2252,165246,505,505
2253,175405,505,505
2254,184040,505,505
2256,258198,505,505
2257,272112,505,505
2258,151833,507,505
2259,155629,507,505
2260,164986,507,505
2261,174655,507,505
2262,195042,507,505
2263,204736,507,505
2264,227289,507,505
2265,277627,381,186
2266,483897,343,94
2267,278132,475,469
2268,277271,460,551
2269,194420,501,456
2270,172699,501,456
2271,172705,501,456
2272,172914,501,456
2273,172630,501,456
2274,278685,504,505
2275,278685,505,505
2276,278746,328,425
2277,278766,373,336
2278,269752,374,336
2279,278764,328,425
2280,278767,328,425
2281,278777,328,425
2282,278797,37,63
2283,278795,328,425
2284,275792,508,551
2285,275792,508,551
2286,275792,508,551
2287,275792,508,551
2288,149676,504,505
2289,151154,504,505
2290,149630,504,505
2291,154654,504,505
2292,162510,504,505
2293,175405,504,505
2294,183924,504,505
2295,187199,504,505
2296,155061,504,505
2297,165246,504,505
2298,267740,504,505
2299,268233,504,505
2300,149448,506,505
2301,149895,506,505
2302,152504,506,505
2303,155062,506,505
2304,163171,506,505
2305,172944,506,505
2306,185130,506,505
2307,197062,506,505
2308,185577,506,505
2309,260187,506,505
2310,278870,329,425
2311,279021,328,425
2312,279115,37,63
2313,279192,161,267
2314,279201,69,8
2315,279216,368,87
2316,134126,492,53
2317,279274,506,505
2318,279615,92,57
2319,280520,37,63
2320,280901,328,425
2321,281233,29,46
2322,281321,400,512
2323,78646,82,117
2324,78616,82,117
2325,280760,77,53
2326,281648,329,425
2327,281753,29,46
2328,282107,368,87
2329,976306,495,581
2330,282315,37,63
2331,283190,37,63
2332,283193,37,63
2333,283191,37,63
2334,284315,2,7
2335,284502,37,63
2336,284952,329,425
2337,285191,444,496
2338,285333,168,230
2339,285377,368,87
2340,285542,475,469
2341,285906,343,94
2342,285964,368,87
2343,286040,40,68
2344,286213,328,425
2345,286212,328,425
2346,286211,328,425
2347,286234,37,63
2348,270386,426,135
2349,286282,53,86
2350,286337,343,94
2351,286371,368,87
2352,286381,328,425
2353,286382,329,425
2354,286355,460,551
2355,1120878,407,516
2356,280928,398,483
2357,286589,368,87
2358,287200,480,440
2359,287361,302,309
2360,287484,37,63
2361,287609,37,63
2362,287637,430,505
2363,287653,381,186
2364,288295,251,369
2365,288399,329,425
2366,288434,374,336
2367,288438,375,336
2368,288397,52,85
2369,288720,37,63
2370,285635,397,483
2371,288873,343,94
2372,288878,37,63
2373,288125,475,469
2374,288994,476,440
2375,289101,69,8
2376,131560,517,561
2377,136900,522,561
2378,136900,522,561
2379,136900,522,561
2380,136900,522,561
2381,136900,522,561
2382,352407,523,561
2383,131559,526,561
2384,131559,526,561
2385,289295,382,186
2386,289318,37,63
2387,352408,513,560
2388,352408,513,560
2389,289586,475,469
2390,483974,343,94
2391,476590,475,469
2392,291451,215,72
2393,292052,504,505
2394,292052,445,505
2395,277648,527,266
2396,267532,527,266
2397,276391,527,266
2398,194161,527,266
2399,221259,527,266
2400,207940,527,266
2401,276774,527,266
2402,225838,527,266
2403,262310,527,266
2404,292531,368,87
2405,292709,84,115
2406,292943,527,266
2407,292776,368,87
2408,289171,53,86
2409,293363,375,336
2410,228164,343,94
2411,149506,412,228
2412,776768,412,228
2413,193605,412,228
2414,149463,412,228
2415,776888,412,228
2416,205995,412,228
2417,169425,412,228
2418,199686,412,228
2419,293803,414,86
2420,293952,494,540
2422,294824,37,63
2423,1021476,343,94
2424,295532,460,551
2425,295549,431,505
2426,295971,534,537
2427,296238,343,94
2428,296503,460,551
2429,296509,381,186
2430,296588,161,267
2431,1080000,536,581
2432,296646,373,336
2433,296836,343,94
2434,297004,368,87
2435,297577,29,46
2436,297743,368,87
2437,297939,475,469
2438,298081,40,68
2439,298089,445,505
2440,298089,431,505
2441,298183,328,425
2442,298186,329,425
2443,298187,329,425
2444,298371,36,60
2445,298422,375,336
2446,298534,168,230
2447,298652,29,46
2448,298679,28,45
2449,298876,475,469
2450,299085,168,230
2451,299093,343,94
2452,299099,328,425
2453,152478,163,182
2454,146251,127,138
2455,299160,532,588
2456,299160,532,588
2457,226997,548,531
2458,226997,548,531
2459,226997,548,531
2460,226997,548,531
2461,226997,548,531
2462,226997,548,531
2463,226997,548,531
2464,226997,548,531
2465,226997,548,531
2466,226997,548,531
2467,226997,548,531
2468,226997,548,531
2469,226997,548,531
2470,156119,396,483
2471,299390,251,369
2472,299439,382,186
2473,299441,328,425
2474,299450,37,63
2475,144036,30,27
2476,299667,382,186
2477,299686,40,68
2478,299767,204,269
2479,299784,29,46
2480,299927,29,46
2481,299933,37,63
2482,300021,343,94
2484,300257,329,425
2485,300326,343,94
2486,300338,542,621
2487,300341,328,425
2488,299550,543,621
2489,300423,168,230
2490,300433,125,214
2491,300441,250,369
2492,299745,460,551
2493,300335,544,621
2494,300586,544,621
2495,300585,543,621
2496,300588,541,621
2497,300589,542,621
2498,305531,400,512
2499,306924,376,336
2500,306925,376,336
2501,306927,376,336
2502,262504,376,336
2503,307919,111,19
